# r[nm],ssd(r)[nm]
-0.0461667,-0.0461667
-0.0411667,-0.0411667
-0.0361667,-0.0361667
-0.0311667,-0.0311667
-0.0261667,-0.0261667
-0.0211667,-0.0211667
-0.0161667,-0.0161667
-0.0111667,-0.0111667
-0.0061667,-0.0061667
-0.0011667,-0.0011667
0.0038333,0.0038333
0.0088333,0.0088333
0.0138333,0.0138333
0.0188333,0.0188333
0.0238333,0.0238333
0.0288333,0.0288333
0.0338333,0.0338333
0.0388333,0.0388333
0.0438333,0.0438333
0.0488333,0.0488333
0.0538333,0.0538333
0.0588333,0.0588333
0.0638333,0.0638333
0.0688333,0.0688333
0.0738333,0.0738333
0.0788333,0.0788333
0.0838333,0.0838333
0.0888333,0.0888333
0.0938333,0.0938333
0.0988333,0.0988333
0.1038333,0.1038333
0.1088333,0.1088333
0.1138333,0.1138333
0.1188333,0.1188333
0.1238333,0.1238333
0.1288333,0.1288333
0.1338333,0.1338333
0.1388333,0.1388333
0.1438333,0.1438333
0.1488333,0.1488333
0.1538333,0.1538333
0.1588333,0.1588333
0.1638333,0.1638333
0.1688333,0.1688333
0.1738333,0.1738333
0.1788333,0.1788333
0.1838333,0.1838333
0.1888333,0.1888333
0.1938333,0.1938333
0.1988333,0.1988333
0.2038333,0.2038333
0.2088333,0.2088333
0.2138333,0.2138333
0.2188333,0.2188333
0.2238333,0.2238333
0.2288333,0.2288333
0.2338333,0.2338333
0.2388333,0.2388333
0.2438333,0.2438333
0.2488333,0.2488333
0.2538333,0.2538333
0.2588333,0.2588333
0.2638333,0.2638333
0.2688333,0.2688333
0.2738333,0.2738333
0.2788333,0.2788333
0.2838333,0.2838333
0.2888333,0.2888333
0.2938333,0.2938333
0.2988333,0.2988333
0.3038333,0.3038333
0.3088333,0.3088333
0.3138333,0.3138333
0.3188333,0.3188333
0.3238333,0.3238333
0.3288333,0.3288333
0.3338333,0.3338333
0.3388333,0.3388333
0.3438333,0.3438333
0.3488333,0.3488333
0.3538333,0.3538333
0.3588333,0.3588333
0.3638333,0.3638333
0.3688333,0.3688333
0.3738333,0.3738333
0.3788333,0.3788333
0.3838333,0.3838333
0.3888333,0.3888333
0.3938333,0.3938333
0.3988333,0.3988333
0.4038333,0.4038333
0.4088333,0.4088333
0.4138333,0.4138333
0.4188333,0.4188333
0.4238333,0.4238333
0.4288333,0.4288333
0.4338333,0.4338333
0.4388333,0.4388333
0.4438333,0.4438333
0.4488333,0.4488333
0.4538333,0.4538333
0.4588333,0.4588333
0.4638333,0.4638333
0.4688333,0.4688333
0.4738333,0.4738333
0.4788333,0.4788333
0.4838333,0.4838333
0.4888333,0.4888333
0.4938333,0.4938333
0.4988333,0.4988333
0.5038333,0.5038333
0.5088333,0.5088333
0.5138333,0.5138333
0.5188333,0.5188333
0.5238333,0.5238333
0.5288333,0.5288333
0.5338333,0.5338333
0.5388333,0.5388333
0.5438333,0.5438333
0.5488333,0.5488333
0.5538333,0.5538333
0.5588333,0.5588333
0.5638333,0.5638333
0.5688333,0.5688333
0.5738333,0.5738333
0.5788333,0.5788333
0.5838333,0.5838333
0.5888333,0.5888333
0.5938333,0.5938333
0.5988333,0.5988333
0.6038333,0.6038333
0.6088333,0.6088333
0.6138333,0.6138333
0.6188333,0.6188333
0.6238333,0.6238333
0.6288333,0.6288333
0.6338333,0.6338333
0.6388333,0.6388333
0.6438333,0.6438333
0.6488333,0.6488333
0.6538333,0.6538333
0.6588333,0.6588333
0.6638333,0.6638333
0.6688333,0.6688333
0.6738333,0.6738333
0.6788333,0.6788333
0.6838333,0.6838333
0.6888333,0.6888333
0.6938333,0.6938333
0.6988333,0.6988333
0.7038333,0.7038333
0.7088333,0.7088333
0.7138333,0.7138333
0.7188333,0.7188333
0.7238333,0.7238333
0.7288333,0.7288333
0.7338333,0.7338333
0.7388333,0.7388333
0.7438333,0.7438333
0.7488333,0.7488333
0.7538333,0.7538333
0.7588333,0.7588333
0.7638333,0.7638333
0.7688333,0.7688333
0.7738333,0.7738333
0.7788333,0.7788333
0.7838333,0.7838333
0.7888333,0.7888333
0.7938333,0.7938333
0.7988333,0.7988333
0.8038333,0.8038333
0.8088333,0.8088333
0.8138333,0.8138333
0.8188333,0.8188333
0.8238333,0.8238333
0.8288333,0.8288333
0.8338333,0.8338333
0.8388333,0.8388333
0.8438333,0.8438333
0.8488333,0.8488333
0.8538333,0.8538333
0.8588333,0.8588333
0.8638333,0.8638333
0.8688333,0.8688333
0.8738333,0.8738333
0.8788333,0.8788333
0.8838333,0.8838333
0.8888333,0.8888333
0.8938333,0.8938333
0.8988333,0.8988333
0.9038333,0.9038333
0.9088333,0.9088333
0.9138333,0.9138333
0.9188333,0.9188333
0.9238333,0.9238333
0.9288333,0.9288333
0.9338333,0.9338333
0.9388333,0.9388333
0.9438333,0.9438333
0.9488333,0.9488333
0.9538333,0.9538333
0.9588333,0.9588333
0.9638333,0.9638333
0.9688333,0.9688333
0.9738333,0.9738333
0.9788333,0.9788333
0.9838333,0.9838333
0.9888333,0.9888333
0.9938333,0.9938333
0.9988333,0.9988333
1.0038333,1.0038333
1.0088333,1.0088333
1.0138333,1.0138333
1.0188333,1.0188333
1.0238333,1.0238333
1.0288333,1.0288333
1.0338333,1.0338333
1.0388333,1.0388333
1.0438333,1.0438333
1.0488333,1.0488333
1.0538333,1.0538333
1.0588333,1.0588333
1.0638333,1.0638333
1.0688333,1.0688333
1.0738333,1.0738333
1.0788333,1.0788333
1.0838333,1.0838333
1.0888333,1.0888333
1.0938333,1.0938333
1.0988333,1.0988333
1.1038333,1.1038333
1.1088333,1.1088333
1.1138333,1.1138333
1.1188333,1.1188333
1.1238333,1.1238333
1.1288333,1.1288333
1.1338333,1.1338333
1.1388333,1.1388333
1.1438333,1.1438333
1.1488333,1.1488333
1.1538333,1.1538333
1.1588333,1.1588333
1.1638333,1.1638333
1.1688333,1.1688333
1.1738333,1.1738333
1.1788333,1.1788333
1.1838333,1.1838333
1.1888333,1.1888333
1.1938333,1.1938333
1.1988333,1.1988333
1.2038333,1.2038333
1.2088333,1.2088333
1.2138333,1.2138333
1.2188333,1.2188333
1.2238333,1.2238333
1.2288333,1.2288333
1.2338333,1.2338333
1.2388333,1.2388333
1.2438333,1.2438333
1.2488333,1.2488333
1.2538333,1.2538333
1.2588333,1.2588333
1.2638333,1.2638333
1.2688333,1.2688333
1.2738333,1.2738333
1.2788333,1.2788333
1.2838333,1.2838333
1.2888333,1.2888333
1.2938333,1.2938333
1.2988333,1.2988333
1.3038333,1.3038333
1.3088333,1.3088333
1.3138333,1.3138333
1.3188333,1.3188333
1.3238333,1.3238333
1.3288333,1.3288333
1.3338333,1.3338333
1.3388333,1.3388333
1.3438333,1.3438333
1.3488333,1.3488333
1.3538333,1.3538333
1.3588333,1.3588333
1.3638333,1.3638333
1.3688333,1.3688333
1.3738333,1.3738333
1.3788333,1.3788333
1.3838333,1.3838333
1.3888333,1.3888333
1.3938333,1.3938333
1.3988333,1.3988333
1.4038333,1.4038333
1.4088333,1.4088333
1.4138333,1.4138333
1.4188333,1.4188333
1.4238333,1.4238333
1.4288333,1.4288333
1.4338333,1.4338333
1.4388333,1.4388333
1.4438333,1.4438333
1.4488333,1.4488333
1.4538333,1.4538333
1.4588333,1.4588333
1.4638333,1.4638333
1.4688333,1.4688333
1.4738333,1.4738333
1.4788333,1.4788333
1.4838333,1.4838333
1.4888333,1.4888333
1.4938333,1.4938333
1.4988333,1.4988333
1.5038333,1.5038333
1.5088333,1.5088333
1.5138333,1.5138333
1.5188333,1.5188333
1.5238333,1.5238333
1.5288333,1.5288333
1.5338333,1.5338333
1.5388333,1.5388333
1.5438333,1.5438333
1.5488333,1.5488333
1.5538333,1.5538333
1.5588333,1.5588333
1.5638333,1.5638333
1.5688333,1.5688333
1.5738333,1.5738333
1.5788333,1.5788333
1.5838333,1.5838333
1.5888333,1.5888333
1.5938333,1.5938333
1.5988333,1.5988333
1.6038333,1.6038333
1.6088333,1.6088333
1.6138333,1.6138333
1.6188333,1.6188333
1.6238333,1.6238333
1.6288333,1.6288333
1.6338333,1.6338333
1.6388333,1.6388333
1.6438333,1.6438333
1.6488333,1.6488333
1.6538333,1.6538333
1.6588333,1.6588333
1.6638333,1.6638333
1.6688333,1.6688333
1.6738333,1.6738333
1.6788333,1.6788333
1.6838333,1.6838333
1.6888333,1.6888333
1.6938333,1.6938333
1.6988333,1.6988333
1.7038333,1.7038333
1.7088333,1.7088333
1.7138333,1.7138333
1.7188333,1.7188333
1.7238333,1.7238333
1.7288333,1.7288333
1.7338333,1.7338333
1.7388333,1.7388333
1.7438333,1.7438333
1.7488333,1.7488333
1.7538333,1.7538333
1.7588333,1.7588333
1.7638333,1.7638333
1.7688333,1.7688333
1.7738333,1.7738333
1.7788333,1.7788333
1.7838333,1.7838333
1.7888333,1.7888333
1.7938333,1.7938333
1.7988333,1.7988333
1.8038333,1.8038333
1.8088333,1.8088333
1.8138333,1.8138333
1.8188333,1.8188333
1.8238333,1.8238333
1.8288333,1.8288333
1.8338333,1.8338333
1.8388333,1.8388333
1.8438333,1.8438333
1.8488333,1.8488333
1.8538333,1.8538333
1.8588333,1.8588333
1.8638333,1.8638333
1.8688333,1.8688333
1.8738333,1.8738333
1.8788333,1.8788333
1.8838333,1.8838333
1.8888333,1.8888333
1.8938333,1.8938333
1.8988333,1.8988333
1.9038333,1.9038333
1.9088333,1.9088333
1.9138333,1.9138333
1.9188333,1.9188333
1.9238333,1.9238333
1.9288333,1.9288333
1.9338333,1.9338333
1.9388333,1.9388333
1.9438333,1.9438333
1.9488333,1.9488333
1.9538333,1.9538333
1.9588333,1.9588333
1.9638333,1.9638333
1.9688333,1.9688333
1.9738333,1.9738333
1.9788333,1.9788333
1.9838333,1.9838333
1.9888333,1.9888333
1.9938333,1.9938333
1.9988333,1.9988333
