# r[nm],ssd(r)[nm]
1.5775316,1.5425316
1.5825316,1.5475316
1.5875316,1.5525316
1.5925316,1.5575316
1.5975316,1.5625316
1.6025316,1.5675316
1.6075316,1.5725316
1.6125316,1.5775316
1.6175316,1.5825316
1.6225316,1.5875316
1.6275316,1.5925316
1.6325316,1.5975316
1.6375316,1.6025316
1.6425316,1.6075316
1.6475316,1.6125316
1.6525316,1.6175316
1.6575316,1.6225316
1.6625316,1.6275316
1.6675316,1.6325316
1.6725316,1.6375316
1.6775316,1.6425316
1.6825316,1.6475316
1.6875316,1.6525316
1.6925316,1.6575316
1.6975316,1.6625316
1.7025316,1.6675316
1.7075316,1.6725316
1.7125316,1.6775316
1.7175316,1.6825316
1.7225316,1.6875316
1.7275316,1.6925316
1.7325316,1.6975316
1.7375316,1.7025316
1.7425316,1.7075316
1.7475316,1.7125316
1.7525316,1.7175316
1.7575316,1.7225316
1.7625316,1.7275316
1.7675316,1.7325316
1.7725316,1.7375316
1.7775316,1.7425316
1.7825316,1.7475316
1.7875316,1.7525316
1.7925316,1.7575316
1.7975316,1.7625316
1.8025316,1.7675316
1.8075316,1.7725316
1.8125316,1.7775316
1.8175316,1.7825316
1.8225316,1.7875316
1.8275316,1.7925316
1.8325316,1.7975316
1.8375316,1.8025316
1.8425316,1.8075316
1.8475316,1.8125316
1.8525316,1.8175316
1.8575316,1.8225316
1.8625316,1.8275316
1.8675316,1.8325316
1.8725316,1.8375316
1.8775316,1.8425316
1.8825316,1.8475316
1.8875316,1.8525316
1.8925316,1.8575316
1.8975316,1.8625316
1.9025316,1.8675316
1.9075316,1.8725316
1.9125316,1.8775316
1.9175316,1.8825316
1.9225316,1.8875316
1.9275316,1.8925316
1.9325316,1.8975316
1.9375316,1.9025316
1.9425316,1.9075316
1.9475316,1.9125316
1.9525316,1.9175316
1.9575316,1.9225316
1.9625316,1.9275316
1.9675316,1.9325316
1.9725316,1.9375316
1.9775316,1.9425316
1.9825316,1.9475316
1.9875316,1.9525316
1.9925316,1.9575316
1.9975316,1.9625316
