# r[nm],d[nm],daligned[nm],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol]
1.1912106,1.1912106,1.2101089,-0.0638937,-7.1078532,-11.5749321
1.1962106,1.1962106,1.2151089,-0.0628628,-7.0565938,-11.5077977
1.2012106,1.2012106,1.2201089,-0.0618522,-7.0056735,-11.4410889
1.2062106,1.2062106,1.2251089,-0.0608613,-6.9550899,-11.3748024
1.2112106,1.2112106,1.2301089,-0.0598897,-6.9048406,-11.3089351
1.2162106,1.2162106,1.2351089,-0.0589369,-6.8549234,-11.2434837
1.2212106,1.2212106,1.2401089,-0.0580026,-6.8053360,-11.1784451
1.2262106,1.2262106,1.2451089,-0.0570862,-6.7560762,-11.1138162
1.2312106,1.2312106,1.2501089,-0.0561875,-6.7071416,-11.0495939
1.2362106,1.2362106,1.2551089,-0.0553059,-6.6585301,-10.9857754
1.2412106,1.2412106,1.2601089,-0.0544411,-6.6102395,-10.9223574
1.2462106,1.2462106,1.2651089,-0.0535927,-6.5622675,-10.8593371
1.2512106,1.2512106,1.2701089,-0.0527603,-6.5146121,-10.7967116
1.2562106,1.2562106,1.2751089,-0.0519437,-6.4672711,-10.7344779
1.2612106,1.2612106,1.2801089,-0.0511423,-6.4202423,-10.6726332
1.2662106,1.2662106,1.2851089,-0.0503560,-6.3735237,-10.6111747
1.2712106,1.2712106,1.2901089,-0.0495843,-6.3271132,-10.5500995
1.2762106,1.2762106,1.2951089,-0.0488270,-6.2810087,-10.4894050
1.2812106,1.2812106,1.3001089,-0.0480836,-6.2352081,-10.4290883
1.2862106,1.2862106,1.3051089,-0.0473540,-6.1897095,-10.3691467
1.2912106,1.2912106,1.3101089,-0.0466378,-6.1445107,-10.3095776
1.2962106,1.2962106,1.3151089,-0.0459347,-6.0996099,-10.2503784
1.3012106,1.3012106,1.3201089,-0.0452444,-6.0550049,-10.1915463
1.3062106,1.3062106,1.3251089,-0.0445667,-6.0106940,-10.1330787
1.3112106,1.3112106,1.3301089,-0.0439013,-5.9666750,-10.0749732
1.3162106,1.3162106,1.3351089,-0.0432479,-5.9229461,-10.0172272
1.3212106,1.3212106,1.3401089,-0.0426063,-5.8795053,-9.9598380
1.3262106,1.3262106,1.3451089,-0.0419762,-5.8363508,-9.9028033
1.3312106,1.3312106,1.3501089,-0.0413574,-5.7934806,-9.8461206
1.3362106,1.3362106,1.3551089,-0.0407496,-5.7508929,-9.7897874
1.3412106,1.3412106,1.3601089,-0.0401526,-5.7085858,-9.7338013
1.3462106,1.3462106,1.3651089,-0.0395661,-5.6665576,-9.6781599
1.3512106,1.3512106,1.3701089,-0.0389901,-5.6248062,-9.6228607
1.3562106,1.3562106,1.3751089,-0.0384241,-5.5833300,-9.5679016
1.3612106,1.3612106,1.3801089,-0.0378681,-5.5421271,-9.5132800
1.3662106,1.3662106,1.3851089,-0.0373218,-5.5011958,-9.4589938
1.3712106,1.3712106,1.3901089,-0.0367850,-5.4605343,-9.4050406
1.3762106,1.3762106,1.3951089,-0.0362576,-5.4201408,-9.3514181
1.3812106,1.3812106,1.4001089,-0.0357392,-5.3800135,-9.2981242
1.3862106,1.3862106,1.4051089,-0.0352298,-5.3401509,-9.2451565
1.3912106,1.3912106,1.4101089,-0.0347292,-5.3005510,-9.1925129
1.3962106,1.3962106,1.4151089,-0.0342372,-5.2612123,-9.1401912
1.4012106,1.4012106,1.4201089,-0.0337535,-5.2221330,-9.0881892
1.4062106,1.4062106,1.4251089,-0.0332782,-5.1833114,-9.0365048
1.4112106,1.4112106,1.4301089,-0.0328108,-5.1447460,-8.9851358
1.4162106,1.4162106,1.4351089,-0.0323514,-5.1064349,-8.9340801
1.4212106,1.4212106,1.4401089,-0.0318998,-5.0683767,-8.8833357
1.4262106,1.4262106,1.4451089,-0.0314557,-5.0305697,-8.8329005
1.4312106,1.4312106,1.4501089,-0.0310191,-4.9930122,-8.7827724
1.4362106,1.4362106,1.4551089,-0.0305898,-4.9557026,-8.7329494
1.4412106,1.4412106,1.4601089,-0.0301677,-4.9186394,-8.6834295
1.4462106,1.4462106,1.4651089,-0.0297526,-4.8818210,-8.6342106
1.4512106,1.4512106,1.4701089,-0.0293443,-4.8452457,-8.5852908
