# r[nm],d[nm],daligned[nm],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol]
1.8774400,1.8774400,1.8843547,-0.0250611,-0.0195965,-0.0614974
1.8824400,1.8824400,1.8893547,-0.0247837,-0.0193796,-0.0608167
1.8874400,1.8874400,1.8943547,-0.0245099,-0.0191655,-0.0601449
1.8924400,1.8924400,1.8993547,-0.0242397,-0.0189542,-0.0594818
1.8974400,1.8974400,1.9043547,-0.0239730,-0.0187457,-0.0588273
1.9024400,1.9024400,1.9093547,-0.0237098,-0.0185398,-0.0581814
1.9074400,1.9074400,1.9143547,-0.0234499,-0.0183366,-0.0575438
1.9124400,1.9124400,1.9193547,-0.0231935,-0.0181361,-0.0569144
1.9174400,1.9174400,1.9243547,-0.0229403,-0.0179381,-0.0562931
1.9224400,1.9224400,1.9293547,-0.0226904,-0.0177427,-0.0556798
1.9274400,1.9274400,1.9343547,-0.0224437,-0.0175498,-0.0550744
1.9324400,1.9324400,1.9393547,-0.0222001,-0.0173593,-0.0544768
1.9374400,1.9374400,1.9443547,-0.0219597,-0.0171713,-0.0538868
1.9424400,1.9424400,1.9493547,-0.0217223,-0.0169857,-0.0533043
1.9474400,1.9474400,1.9543547,-0.0214879,-0.0168025,-0.0527292
1.9524400,1.9524400,1.9593547,-0.0212566,-0.0166215,-0.0521615
1.9574400,1.9574400,1.9643547,-0.0210281,-0.0164429,-0.0516009
1.9624400,1.9624400,1.9693547,-0.0208026,-0.0162665,-0.0510474
1.9674400,1.9674400,1.9743547,-0.0205799,-0.0160924,-0.0505009
1.9724400,1.9724400,1.9793547,-0.0203600,-0.0159205,-0.0499613
1.9774400,1.9774400,1.9843547,-0.0201429,-0.0157507,-0.0494285
1.9824400,1.9824400,1.9893547,-0.0199285,-0.0155830,-0.0489024
1.9874400,1.9874400,1.9943547,-0.0197167,-0.0154175,-0.0483829
1.9924400,1.9924400,1.9993547,-0.0195077,-0.0152540,-0.0478698
1.9974400,1.9974400,2.0043547,-0.0193012,-0.0150925,-0.0473632
