# r[nm],ssd(r)[nm]
1.2459750,1.1990750
1.2509750,1.2040750
1.2559750,1.2090750
1.2609750,1.2140750
1.2659750,1.2190750
1.2709750,1.2240750
1.2759750,1.2290750
1.2809750,1.2340750
1.2859750,1.2390750
1.2909750,1.2440750
1.2959750,1.2490750
1.3009750,1.2540750
1.3059750,1.2590750
1.3109750,1.2640750
1.3159750,1.2690750
1.3209750,1.2740750
1.3259750,1.2790750
1.3309750,1.2840750
1.3359750,1.2890750
1.3409750,1.2940750
1.3459750,1.2990750
1.3509750,1.3040750
1.3559750,1.3090750
1.3609750,1.3140750
1.3659750,1.3190750
1.3709750,1.3240750
1.3759750,1.3290750
1.3809750,1.3340750
1.3859750,1.3390750
1.3909750,1.3440750
1.3959750,1.3490750
1.4009750,1.3540750
1.4059750,1.3590750
1.4109750,1.3640750
1.4159750,1.3690750
1.4209750,1.3740750
1.4259750,1.3790750
1.4309750,1.3840750
1.4359750,1.3890750
1.4409750,1.3940750
1.4459750,1.3990750
1.4509750,1.4040750
1.4559750,1.4090750
1.4609750,1.4140750
1.4659750,1.4190750
1.4709750,1.4240750
1.4759750,1.4290750
1.4809750,1.4340750
1.4859750,1.4390750
1.4909750,1.4440750
1.4959750,1.4490750
1.5009750,1.4540750
1.5059750,1.4590750
1.5109750,1.4640750
1.5159750,1.4690750
1.5209750,1.4740750
1.5259750,1.4790750
1.5309750,1.4840750
1.5359750,1.4890750
1.5409750,1.4940750
1.5459750,1.4990750
1.5509750,1.5040750
1.5559750,1.5090750
1.5609750,1.5140750
1.5659750,1.5190750
1.5709750,1.5240750
1.5759750,1.5290750
1.5809750,1.5340750
1.5859750,1.5390750
1.5909750,1.5440750
1.5959750,1.5490750
1.6009750,1.5540750
1.6059750,1.5590750
1.6109750,1.5640750
1.6159750,1.5690750
1.6209750,1.5740750
1.6259750,1.5790750
1.6309750,1.5840750
1.6359750,1.5890750
1.6409750,1.5940750
1.6459750,1.5990750
1.6509750,1.6040750
1.6559750,1.6090750
1.6609750,1.6140750
1.6659750,1.6190750
1.6709750,1.6240750
1.6759750,1.6290750
1.6809750,1.6340750
1.6859750,1.6390750
1.6909750,1.6440750
1.6959750,1.6490750
1.7009750,1.6540750
1.7059750,1.6590750
1.7109750,1.6640750
1.7159750,1.6690750
1.7209750,1.6740750
1.7259750,1.6790750
1.7309750,1.6840750
1.7359750,1.6890750
1.7409750,1.6940750
1.7459750,1.6990750
1.7509750,1.7040750
1.7559750,1.7090750
1.7609750,1.7140750
1.7659750,1.7190750
1.7709750,1.7240750
1.7759750,1.7290750
1.7809750,1.7340750
1.7859750,1.7390750
1.7909750,1.7440750
1.7959750,1.7490750
1.8009750,1.7540750
1.8059750,1.7590750
1.8109750,1.7640750
1.8159750,1.7690750
1.8209750,1.7740750
1.8259750,1.7790750
1.8309750,1.7840750
1.8359750,1.7890750
1.8409750,1.7940750
1.8459750,1.7990750
1.8509750,1.8040750
1.8559750,1.8090750
1.8609750,1.8140750
1.8659750,1.8190750
1.8709750,1.8240750
1.8759750,1.8290750
1.8809750,1.8340750
1.8859750,1.8390750
1.8909750,1.8440750
1.8959750,1.8490750
1.9009750,1.8540750
1.9059750,1.8590750
1.9109750,1.8640750
1.9159750,1.8690750
1.9209750,1.8740750
1.9259750,1.8790750
1.9309750,1.8840750
1.9359750,1.8890750
1.9409750,1.8940750
1.9459750,1.8990750
1.9509750,1.9040750
1.9559750,1.9090750
1.9609750,1.9140750
1.9659750,1.9190750
1.9709750,1.9240750
1.9759750,1.9290750
1.9809750,1.9340750
1.9859750,1.9390750
1.9909750,1.9440750
1.9959750,1.9490750
