# r[nm],d[nm],daligned[nm],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol]
1.8738333,1.8738333,1.8815394,-0.0243004,-0.0190045,-0.0596103
1.8788333,1.8788333,1.8865394,-0.0240371,-0.0187986,-0.0589644
1.8838333,1.8838333,1.8915394,-0.0237772,-0.0185953,-0.0583269
1.8888333,1.8888333,1.8965394,-0.0235206,-0.0183947,-0.0576975
1.8938333,1.8938333,1.9015394,-0.0232673,-0.0181966,-0.0570761
1.8988333,1.8988333,1.9065394,-0.0230172,-0.0180010,-0.0564627
1.9038333,1.9038333,1.9115394,-0.0227704,-0.0178080,-0.0558572
1.9088333,1.9088333,1.9165394,-0.0225266,-0.0176174,-0.0552593
1.9138333,1.9138333,1.9215394,-0.0222860,-0.0174292,-0.0546690
1.9188333,1.9188333,1.9265394,-0.0220484,-0.0172434,-0.0540862
1.9238333,1.9238333,1.9315394,-0.0218138,-0.0170599,-0.0535107
1.9288333,1.9288333,1.9365394,-0.0215822,-0.0168787,-0.0529425
1.9338333,1.9338333,1.9415394,-0.0213535,-0.0166999,-0.0523815
1.9388333,1.9388333,1.9465394,-0.0211277,-0.0165233,-0.0518274
1.9438333,1.9438333,1.9515394,-0.0209046,-0.0163488,-0.0512804
1.9488333,1.9488333,1.9565394,-0.0206844,-0.0161766,-0.0507402
1.9538333,1.9538333,1.9615394,-0.0204669,-0.0160065,-0.0502067
1.9588333,1.9588333,1.9665394,-0.0202522,-0.0158386,-0.0496798
1.9638333,1.9638333,1.9715394,-0.0200401,-0.0156727,-0.0491595
1.9688333,1.9688333,1.9765394,-0.0198306,-0.0155089,-0.0486457
1.9738333,1.9738333,1.9815394,-0.0196237,-0.0153471,-0.0481382
1.9788333,1.9788333,1.9865394,-0.0194194,-0.0151873,-0.0476370
1.9838333,1.9838333,1.9915394,-0.0192176,-0.0150295,-0.0471419
1.9888333,1.9888333,1.9965394,-0.0190183,-0.0148736,-0.0466530
1.9938333,1.9938333,2.0015394,-0.0188214,-0.0147196,-0.0461700
1.9988333,1.9988333,2.0065394,-0.0186269,-0.0145675,-0.0456930
