# r[nm],d[nm],daligned[nm],Ucline3(d)[kj/mol],UMincline3(d)[kj/mol]
0.9567931,0.9567931,1.1500000,-0.3470952,-0.4061149
0.9667931,0.9667931,1.1600000,-0.3346997,-0.3908595
0.9767931,0.9767931,1.1700000,-0.3228518,-0.3763233
0.9867931,0.9867931,1.1800000,-0.3115221,-0.3624648
0.9967931,0.9967931,1.1900000,-0.3006832,-0.3492449
1.0067931,1.0067931,1.2000000,-0.2903093,-0.3366284
1.0167931,1.0167931,1.2100000,-0.2803761,-0.3245815
1.0267931,1.0267931,1.2200000,-0.2708610,-0.3130715
1.0367931,1.0367931,1.2300000,-0.2617428,-0.3020691
1.0467931,1.0467931,1.2400000,-0.2530014,-0.2915471
1.0567931,1.0567931,1.2500000,-0.2446181,-0.2814797
1.0667931,1.0667931,1.2600000,-0.2365751,-0.2718431
1.0767931,1.0767931,1.2700000,-0.2288558,-0.2626147
1.0867931,1.0867931,1.2800000,-0.2214445,-0.2537735
1.0967931,1.0967931,1.2900000,-0.2143264,-0.2452997
1.1067931,1.1067931,1.3000000,-0.2074877,-0.2371748
1.1167931,1.1167931,1.3100000,-0.2009151,-0.2293813
1.1267931,1.1267931,1.3200000,-0.1945962,-0.2219029
1.1367931,1.1367931,1.3300000,-0.1885192,-0.2147241
1.1467931,1.1467931,1.3400000,-0.1826732,-0.2078303
1.1567931,1.1567931,1.3500000,-0.1770475,-0.2012079
1.1667931,1.1667931,1.3600000,-0.1716322,-0.1948458
1.1767931,1.1767931,1.3700000,-0.1664180,-0.1887310
1.1867931,1.1867931,1.3800000,-0.1613958,-0.1828506
1.1967931,1.1967931,1.3900000,-0.1565574,-0.1771937
1.2067931,1.2067931,1.4000000,-0.1518946,-0.1717502
1.2167931,1.2167931,1.4100000,-0.1473998,-0.1665103
1.2267931,1.2267931,1.4200000,-0.1430659,-0.1614649
1.2367931,1.2367931,1.4300000,-0.1388860,-0.1566054
1.2467931,1.2467931,1.4400000,-0.1348536,-0.1519235
1.2567931,1.2567931,1.4500000,-0.1309625,-0.1474114
1.2667931,1.2667931,1.4600000,-0.1272068,-0.1430619
1.2767931,1.2767931,1.4700000,-0.1235809,-0.1388678
1.2867931,1.2867931,1.4800000,-0.1200795,-0.1348226
1.2967931,1.2967931,1.4900000,-0.1166976,-0.1309199
1.3067931,1.3067931,1.5000000,-0.1134302,-0.1271538
1.3167931,1.3167931,1.5100000,-0.1102729,-0.1235185
1.3267931,1.3267931,1.5200000,-0.1072212,-0.1200087
1.3367931,1.3367931,1.5300000,-0.1042710,-0.1166191
1.3467931,1.3467931,1.5400000,-0.1014182,-0.1133450
1.3567931,1.3567931,1.5500000,-0.0986590,-0.1101815
1.3667931,1.3667931,1.5600000,-0.0959899,-0.1071243
1.3767931,1.3767931,1.5700000,-0.0934074,-0.1041692
1.3867931,1.3867931,1.5800000,-0.0909081,-0.1013120
1.3967931,1.3967931,1.5900000,-0.0884888,-0.0985490
1.4067931,1.4067931,1.6000000,-0.0861467,-0.0958764
1.4167931,1.4167931,1.6100000,-0.0838787,-0.0932908
1.4267931,1.4267931,1.6200000,-0.0816821,-0.0907888
1.4367931,1.4367931,1.6300000,-0.0795543,-0.0883673
1.4467931,1.4467931,1.6400000,-0.0774927,-0.0860231
1.4567931,1.4567931,1.6500000,-0.0754949,-0.0837533
1.4667931,1.4667931,1.6600000,-0.0735586,-0.0815552
1.4767931,1.4767931,1.6700000,-0.0716816,-0.0794261
1.4867931,1.4867931,1.6800000,-0.0698616,-0.0773634
1.4967931,1.4967931,1.6900000,-0.0680968,-0.0753647
1.5067931,1.5067931,1.7000000,-0.0663852,-0.0734277
1.5167931,1.5167931,1.7100000,-0.0647247,-0.0715501
1.5267931,1.5267931,1.7200000,-0.0631138,-0.0697298
1.5367931,1.5367931,1.7300000,-0.0615506,-0.0679646
1.5467931,1.5467931,1.7400000,-0.0600334,-0.0662528
1.5567931,1.5567931,1.7500000,-0.0585608,-0.0645923
1.5667931,1.5667931,1.7600000,-0.0571311,-0.0629813
1.5767931,1.5767931,1.7700000,-0.0557429,-0.0614182
1.5867931,1.5867931,1.7800000,-0.0543948,-0.0599012
1.5967931,1.5967931,1.7900000,-0.0530855,-0.0584288
