# r[nm],d[nm],daligned[nm],Ucline3(d)[kj/mol],UMincline3(d)[kj/mol]
1.2530853,1.2530853,1.2600000,-0.4590141,-0.5190786
1.2630853,1.2630853,1.2700000,-0.4447611,-0.5024229
1.2730853,1.2730853,1.2800000,-0.4310465,-0.4864221
1.2830853,1.2830853,1.2900000,-0.4178459,-0.4710452
1.2930853,1.2930853,1.3000000,-0.4051363,-0.4562629
1.3030853,1.3030853,1.3100000,-0.3928958,-0.4420474
1.3130853,1.3130853,1.3200000,-0.3811038,-0.4283727
1.3230853,1.3230853,1.3300000,-0.3697407,-0.4152140
1.3330853,1.3330853,1.3400000,-0.3587879,-0.4025479
1.3430853,1.3430853,1.3500000,-0.3482276,-0.3903523
1.3530853,1.3530853,1.3600000,-0.3380432,-0.3786062
1.3630853,1.3630853,1.3700000,-0.3282187,-0.3672898
1.3730853,1.3730853,1.3800000,-0.3187390,-0.3563843
1.3830853,1.3830853,1.3900000,-0.3095897,-0.3458717
1.3930853,1.3930853,1.4000000,-0.3007571,-0.3357352
1.4030853,1.4030853,1.4100000,-0.2922282,-0.3259587
1.4130853,1.4130853,1.4200000,-0.2839907,-0.3165268
1.4230853,1.4230853,1.4300000,-0.2760326,-0.3074252
1.4330853,1.4330853,1.4400000,-0.2683429,-0.2986400
1.4430853,1.4430853,1.4500000,-0.2609106,-0.2901580
1.4530853,1.4530853,1.4600000,-0.2537258,-0.2819669
1.4630853,1.4630853,1.4700000,-0.2467785,-0.2740547
1.4730853,1.4730853,1.4800000,-0.2400596,-0.2664102
1.4830853,1.4830853,1.4900000,-0.2335601,-0.2590226
1.4930853,1.4930853,1.5000000,-0.2272715,-0.2518816
1.5030853,1.5030853,1.5100000,-0.2211859,-0.2449774
1.5130853,1.5130853,1.5200000,-0.2152955,-0.2383008
1.5230853,1.5230853,1.5300000,-0.2095928,-0.2318428
1.5330853,1.5330853,1.5400000,-0.2040709,-0.2255950
1.5430853,1.5430853,1.5500000,-0.1987230,-0.2195492
1.5530853,1.5530853,1.5600000,-0.1935425,-0.2136977
1.5630853,1.5630853,1.5700000,-0.1885235,-0.2080332
1.5730853,1.5730853,1.5800000,-0.1836599,-0.2025485
1.5830853,1.5830853,1.5900000,-0.1789460,-0.1972370
1.5930853,1.5930853,1.6000000,-0.1743766,-0.1920921
