# r[nm],d[nm],daligned[nm],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol]
0.4939128,0.4939128,0.6952297,-2.9922280,-2.3452547,-7.2917591
0.4989128,0.4989128,0.7002297,-2.8891308,-2.2641037,-7.0440238
0.5039128,0.5039128,0.7052297,-2.7904682,-2.1864771,-6.8065771
0.5089128,0.5089128,0.7102297,-2.6960166,-2.1121934,-6.5789445
0.5139128,0.5139128,0.7152297,-2.6055646,-2.0410817,-6.3606713
0.5189128,0.5189128,0.7202297,-2.5189125,-1.9729807,-6.1513229
0.5239128,0.5239128,0.7252297,-2.4358717,-1.9077385,-5.9504841
0.5289128,0.5289128,0.7302297,-2.3562639,-1.8452118,-5.7577591
0.5339128,0.5339128,0.7352297,-2.2799206,-1.7852654,-5.5727707
0.5389128,0.5389128,0.7402297,-2.2066828,-1.7277720,-5.3951598
0.5439128,0.5439128,0.7452297,-2.1363999,-1.6726113,-5.2245848
0.5489128,0.5489128,0.7502297,-2.0689298,-1.6196696,-5.0607208
0.5539128,0.5539128,0.7552297,-2.0041380,-1.5688399,-4.9032590
0.5589128,0.5589128,0.7602297,-1.9418974,-1.5200209,-4.7519059
0.5639128,0.5639128,0.7652297,-1.8820878,-1.4731169,-4.6063830
0.5689128,0.5689128,0.7702297,-1.8245954,-1.4280375,-4.4664253
0.5739128,0.5739128,0.7752297,-1.7693124,-1.3846973,-4.3317813
0.5789128,0.5789128,0.7802297,-1.7161371,-1.3430154,-4.2022122
0.5839128,0.5839128,0.7852297,-1.6649728,-1.3029153,-4.0774910
0.5889128,0.5889128,0.7902297,-1.6157282,-1.2643245,-3.9574023
0.5939128,0.5939128,0.7952297,-1.5683165,-1.2271746,-3.8417413
0.5989128,0.5989128,0.8002297,-1.5226557,-1.1914006,-3.7303135
0.6039128,0.6039128,0.8052297,-1.4786679,-1.1569410,-3.6229340
0.6089128,0.6089128,0.8102297,-1.4362792,-1.1237373,-3.5194271
0.6139128,0.6139128,0.8152297,-1.3954195,-1.0917344,-3.4196260
0.6189128,0.6189128,0.8202297,-1.3560224,-1.0608796,-3.3233718
0.6239128,0.6239128,0.8252297,-1.3180247,-1.0311232,-3.2305135
0.6289128,0.6289128,0.8302297,-1.2813663,-1.0024180,-3.1409076
0.6339128,0.6339128,0.8352297,-1.2459904,-0.9747189,-3.0544174
0.6389128,0.6389128,0.8402297,-1.2118426,-0.9479833,-2.9709128
0.6439128,0.6439128,0.8452297,-1.1788716,-0.9221707,-2.8902701
0.6489128,0.6489128,0.8502297,-1.1470284,-0.8972426,-2.8123715
0.6539128,0.6539128,0.8552297,-1.1162662,-0.8731621,-2.7371046
0.6589128,0.6589128,0.8602297,-1.0865408,-0.8498945,-2.6643626
0.6639128,0.6639128,0.8652297,-1.0578100,-0.8274066,-2.5940435
0.6689128,0.6689128,0.8702297,-1.0300334,-0.8056666,-2.5260502
0.6739128,0.6739128,0.8752297,-1.0031728,-0.7846445,-2.4602901
0.6789128,0.6789128,0.8802297,-0.9771917,-0.7643116,-2.3966748
0.6839128,0.6839128,0.8852297,-0.9520553,-0.7446405,-2.3351200
0.6889128,0.6889128,0.8902297,-0.9277302,-0.7256052,-2.2755454
0.6939128,0.6939128,0.8952297,-0.9041849,-0.7071808,-2.2178741
0.6989128,0.6989128,0.9002297,-0.8813891,-0.6893435,-2.1620328
0.7039128,0.7039128,0.9052297,-0.8593140,-0.6720706,-2.1079515
0.7089128,0.7089128,0.9102297,-0.8379320,-0.6553406,-2.0555633
0.7139128,0.7139128,0.9152297,-0.8172168,-0.6391329,-2.0048043
0.7189128,0.7189128,0.9202297,-0.7971432,-0.6234276,-1.9556134
0.7239128,0.7239128,0.9252297,-0.7776872,-0.6082059,-1.9079321
0.7289128,0.7289128,0.9302297,-0.7588259,-0.5934498,-1.8617045
0.7339128,0.7339128,0.9352297,-0.7405371,-0.5791420,-1.8168772
0.7389128,0.7389128,0.9402297,-0.7228000,-0.5652661,-1.7733990
0.7439128,0.7439128,0.9452297,-0.7055944,-0.5518063,-1.7312208
0.7489128,0.7489128,0.9502297,-0.6889010,-0.5387476,-1.6902958
0.7539128,0.7539128,0.9552297,-0.6727015,-0.5260753,-1.6505791
0.7589128,0.7589128,0.9602297,-0.6569780,-0.5137757,-1.6120275
0.7639128,0.7639128,0.9652297,-0.6417138,-0.5018356,-1.5745999
0.7689128,0.7689128,0.9702297,-0.6268926,-0.4902422,-1.5382567
0.7739128,0.7739128,0.9752297,-0.6124989,-0.4789834,-1.5029600
0.7789128,0.7789128,0.9802297,-0.5985177,-0.4680475,-1.4686734
0.7839128,0.7839128,0.9852297,-0.5849348,-0.4574232,-1.4353620
0.7889128,0.7889128,0.9902297,-0.5717365,-0.4470999,-1.4029925
0.7939128,0.7939128,0.9952297,-0.5589096,-0.4370673,-1.3715326
0.7989128,0.7989128,1.0002297,-0.5464414,-0.4273154,-1.3409515
0.8039128,0.8039128,1.0052297,-0.5343200,-0.4178347,-1.3112197
0.8089128,0.8089128,1.0102297,-0.5225335,-0.4086162,-1.2823086
0.8139128,0.8139128,1.0152297,-0.5110709,-0.3996511,-1.2541909
0.8189128,0.8189128,1.0202297,-0.4999214,-0.3909310,-1.2268405
0.8239128,0.8239128,1.0252297,-0.4890747,-0.3824477,-1.2002319
0.8289128,0.8289128,1.0302297,-0.4785208,-0.3741936,-1.1743410
0.8339128,0.8339128,1.0352297,-0.4682503,-0.3661611,-1.1491445
0.8389128,0.8389128,1.0402297,-0.4582538,-0.3583431,-1.1246198
0.8439128,0.8439128,1.0452297,-0.4485227,-0.3507326,-1.1007455
0.8489128,0.8489128,1.0502297,-0.4390483,-0.3433230,-1.0775006
0.8539128,0.8539128,1.0552297,-0.4298226,-0.3361080,-1.0548652
0.8589128,0.8589128,1.0602297,-0.4208377,-0.3290812,-1.0328201
0.8639128,0.8639128,1.0652297,-0.4120860,-0.3222369,-1.0113467
0.8689128,0.8689128,1.0702297,-0.4035601,-0.3155693,-0.9904272
0.8739128,0.8739128,1.0752297,-0.3952531,-0.3090729,-0.9700443
0.8789128,0.8789128,1.0802297,-0.3871582,-0.3027424,-0.9501815
0.8839128,0.8839128,1.0852297,-0.3792689,-0.2965727,-0.9308227
0.8889128,0.8889128,1.0902297,-0.3715788,-0.2905589,-0.9119526
0.8939128,0.8939128,1.0952297,-0.3640820,-0.2846962,-0.8935564
0.8989128,0.8989128,1.1002297,-0.3567725,-0.2789801,-0.8756197
0.9039128,0.9039128,1.1052297,-0.3496447,-0.2734061,-0.8581287
0.9089128,0.9089128,1.1102297,-0.3426933,-0.2679700,-0.8410700
0.9139128,0.9139128,1.1152297,-0.3359128,-0.2626677,-0.8244309
0.9189128,0.9189128,1.1202297,-0.3292984,-0.2574951,-0.8081989
