SurfID,shape,numericShape,source,SurfLJR0,SurfLJC1,SurfLJC2,SurfLJC3,SurfLJC4,SurfLJC5,SurfLJC6,SurfLJC7,SurfLJC8,SurfLJC9,SurfLJC10,SurfLJC11,SurfLJC12,SurfLJC13,SurfLJC14,SurfLJC15,SurfLJC16,SurfLJC17,SurfLJC18,SurfElR0,SurfElC1,SurfElC2,SurfElC3,SurfElC4,SurfElC5,SurfElC6,SurfElC7,SurfElC8,SurfElC9,SurfElC10,SurfElC11,SurfElC12,SurfElC13,SurfElC14,SurfElC15,SurfElC16,SurfElC17,SurfElC18,SurfWaterR0,SurfWaterC1,SurfWaterC2,SurfWaterC3,SurfWaterC4,SurfWaterC5,SurfWaterC6,SurfWaterC7,SurfWaterC8,SurfWaterC9,SurfWaterC10,SurfWaterC11,SurfWaterC12,SurfWaterC13,SurfWaterC14,SurfWaterC15,SurfWaterC16,SurfWaterC17,SurfWaterC18
Ag110,plane,0,1,0.2,-2.981374153067444,0.5164861115230619,4.612630762486634,2.888690334385147,0.0568213802263036,-0.27461449083278056,0.16971105472288658,0.09115811775047505,-0.12962399786476048,-0.0533642748097868,0.0902366217113354,0.02792846365833515,-0.044534346024060326,-0.01710651979033513,0.032712365401054586,0.031131837576287368,-0.016256799269544382,-0.00600241623527497,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,-7.646691761863633,3.711703053631814,15.554099468349806,9.123214878481363,0.3163167739856142,-0.2520869792052278,0.7600595410824171,-0.15391392806886744,-0.6850722951863719,0.05728137213286708,0.5230601822518944,0.1884671986683896,0.10554594027899257,0.3032578738880144,0.30397684995976415,0.15948123716294865,0.0029069455159351568,-0.05321045999606687
Ag100,plane,0,1,0.2,-2.798408635401093,0.1886151679601956,4.0866544949696575,3.037375249738784,0.4927475463123695,-0.2732406159944464,-0.028565864234251136,0.15457255646176232,0.04872235011081713,-0.07529382378706523,-0.049096774046913184,0.005255089302447009,0.04052531141277426,0.02158443963638495,-0.01152818674217352,-0.002659457437433524,0.0030456657348221818,0.01618986159996464,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,-10.38267788418743,-2.0925872822857094,9.547352805440216,6.437870543907873,-0.008983340578201271,-0.4374507474906872,0.8804447186843974,0.6129932175378494,-0.20779060934498136,-0.1632339196169342,0.27325800236168096,0.16219596141037237,-0.09331768845319219,-0.13603194515960082,-0.0875218771368527,-0.07310902934554088,-0.14499738450323105,-0.07872826840469709
Al-fixed,plane,0,1,0.2,-2.476675460459889,0.37119665908630783,4.003952502701622,2.9517564629182194,0.46558128596049964,-0.29418748871520395,-0.044766263546233025,0.14665802801844896,0.05402925488308877,-0.06795782535909095,-0.05094741830954946,0.0016061490474489973,0.037225044870229644,0.021495717658155472,-0.009286076173286188,-0.0030978233659952614,0.002585820930423319,0.014992821421211302,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,-9.487211146202169,-1.697613664377108,9.124111333645578,6.080805639488315,-0.15249059258844866,-0.6252339323753645,0.658366200194544,0.44343518811952226,-0.27701256398057983,-0.16631170508142218,0.31158322558254087,0.2835322557983217,0.0954366962416708,0.07889964834735239,0.11518444912832967,0.06574971199860913,-0.0906166663408727,-0.1245480630066047
TiO2-ana-101,plane,0,0,0.2,0.11788669023152287,1.9731821627753217,3.134274047169605,1.726945846561353,0.18422381371158691,-0.07910806352867482,0.046128100556696625,0.020843509891538135,-0.02640145535963414,0.007384957580177921,0.03415982243251282,-0.004748976142972133,-0.020263634938960266,0.0019338528026888128,0.017054832149551453,0.011467918349292052,-0.003239283078546944,0.00605306379609304,0.2,0.1900296519842789,0.027732804336436954,-0.05034548410608032,0.04199225167685078,-0.013480168866553625,-0.02341444590248483,0.01835424385114645,0.004914273015908122,0.015074394500238085,0.0017850180467400669,-0.011160384258563496,0.005697978266099014,-0.003451389215230069,-0.0016548690031038616,0.0012544460502619849,-0.0041229943124031915,0.005806747351395442,-0.0001380115050115113,0.2,-25.599913115988777,-11.423737398985475,7.465887698845695,3.633178533597441,1.9849545196105238,2.7181792343849005,-0.6008230814596167,-1.0118246459843065,-0.20351208479044702,0.16017554770024822,0.5697827299776101,-0.0821442027484649,-0.06654357861568683,0.34704108007945,0.20018039581622082,0.05455770364067036,-0.20863966108423845,-0.13212362592841986
AuFCC100,plane,0,0,0.2,-3.136026087611477,-0.026705552673667587,4.197675551982322,3.19924662148219,0.5337556331549135,-0.28200628891566965,-0.029235852942784933,0.15646571806282397,0.050211697639142225,-0.07532169749874888,-0.04910855964050588,0.007012847299487514,0.041144959647342924,0.021385945536300716,-0.011845502118220795,-0.002882473507685425,0.0035505802871898633,0.016004338893155858,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,-11.475301183885648,-2.789398590670273,9.8353527459253,6.758220488978005,-0.11011093096546298,-0.575534196946207,0.8855998970305095,0.6251890811601165,-0.2275342137543051,-0.1523873993296211,0.34522188069745585,0.2614144563129007,-0.007597513691399892,-0.0638077352414024,-0.03130447967999432,-0.054190046745728485,-0.17660938876464827,-0.1551263745978885
AuFCC100UCD,plane,0,1,0.2,-3.136026087611477,-0.026705552673667587,4.197675551982322,3.19924662148219,0.5337556331549135,-0.28200628891566965,-0.029235852942784933,0.15646571806282397,0.050211697639142225,-0.07532169749874888,-0.04910855964050588,0.007012847299487514,0.041144959647342924,0.021385945536300716,-0.011845502118220795,-0.002882473507685425,0.0035505802871898633,0.016004338893155858,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,-11.475301183885648,-2.789398590670273,9.8353527459253,6.758220488978005,-0.11011093096546298,-0.575534196946207,0.8855998970305095,0.6251890811601165,-0.2275342137543051,-0.1523873993296211,0.34522188069745585,0.2614144563129007,-0.007597513691399892,-0.0638077352414024,-0.03130447967999432,-0.054190046745728485,-0.17660938876464827,-0.1551263745978885
AuFCC100-Ablate0,plane,0,0,0.2,-3.136026087611477,-0.026705552673667587,4.197675551982322,3.19924662148219,0.5337556331549135,-0.28200628891566965,-0.029235852942784933,0.15646571806282397,0.050211697639142225,-0.07532169749874888,-0.04910855964050588,0.007012847299487514,0.041144959647342924,0.021385945536300716,-0.011845502118220795,-0.002882473507685425,0.0035505802871898633,0.016004338893155858,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,-11.475301183885648,-2.789398590670273,9.8353527459253,6.758220488978005,-0.11011093096546298,-0.575534196946207,0.8855998970305095,0.6251890811601165,-0.2275342137543051,-0.1523873993296211,0.34522188069745585,0.2614144563129007,-0.007597513691399892,-0.0638077352414024,-0.03130447967999432,-0.054190046745728485,-0.17660938876464827,-0.1551263745978885
AuFCC100-Ablate5,plane,0,0,0.2,-3.252506787889003,2.6782103245203226,6.348278657458253,0.8544721404394384,-1.5595743301253564,0.6724761795378633,0.3612612379938506,-0.6491187505733386,0.3291769594933413,0.46486755235261906,-0.5548666540961162,-0.24545571968148516,0.5699623973048431,0.04781525644650091,-0.4696615520156111,0.10030703914495501,0.3533698404146919,-0.14827513328108607,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,17.96869241701392,45.13656041072186,44.02505244670941,8.318269759405425,-9.477438702612051,-1.9538520930448802,0.930638293682579,-1.2611986677497793,0.42003254505110554,0.831371269990095,-0.6838322847282607,0.23328636271255845,0.9575969190376765,-0.5887552369697702,-0.6853771074596307,0.6912999535105198,0.49193246883886843,-0.12665607309588978
AuFCC100-Ablate25,plane,0,0,0.2,-4.809808526119446,1.1552436965273578,6.622298814977674,2.3722272799048745,-0.9055640186687376,0.15806169613635723,-0.007951438113881954,-0.5980408816373042,0.32528108737693595,0.5520770392187999,-0.2950841842451485,-0.2801070227912962,0.2369862756974344,-0.016102942461409434,-0.23028570309578533,0.1639073696437427,0.22101007625988056,-0.13868672643511326,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,-18.353549493575454,0.6293726325809085,19.965368671647056,7.606073888658106,-2.365339928217314,1.412484819669521,0.7764456902412852,-1.9547629044130723,0.010369194218826844,0.7875729935456022,-0.7620573006411924,-0.3236513994671615,0.5434984771544016,-0.20751631338694232,-0.14014888816671994,0.6376509562723258,0.11088381180360152,-0.37345352932353476
AuFCC100-Ablate50,plane,0,0,0.2,-5.070909321634924,0.3959605638775857,6.05093046318343,2.670252754807085,-0.40899914747712,0.29504949253443735,0.08982428357901912,-0.4663139699850288,0.23263307219534077,0.3497792705292074,-0.34137730526317794,-0.2068179547355638,0.30412122611157455,0.05836650328111239,-0.18430837147776974,0.0883665863173076,0.1104863850248191,-0.12591454524765666,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,-18.533543384325505,-0.9721479477448274,17.99389738036175,7.108141239439342,-2.012189377270341,2.029250273517628,1.8446536418184987,-1.2450828495576978,-0.13104042427212026,0.7202016905993032,-0.16843235430756098,0.3338670784499928,0.7389929073400985,-0.265611330662285,-0.23232099089719255,0.4107977998288944,-0.2133370532246899,-0.5769736897060461
AuFCC100-Ablate75,plane,0,0,0.2,-4.348459687307697,0.07140166929368295,5.188955408637188,2.9175523369952554,0.046545505099573184,0.13189874029694665,0.09847035903055246,-0.23729984780949914,0.11489154488946976,0.1863838365540666,-0.21197737577691816,-0.11709379765303415,0.21180046578860143,0.036042538890626134,-0.135572011541224,0.05733697424412856,0.08190030157002698,-0.0778040452769237,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,-17.16925425032195,-3.1547418524579096,13.77464150244978,5.863334147627424,-2.082083158898402,0.9649538636110275,1.3948310942326734,-0.847026386781255,0.13457538337243524,0.8788104962667649,-0.38593703707839716,-0.3981380877275589,0.3761992173696569,-0.13453240803721736,-0.4249304542324559,0.09568554801802755,0.035447013685766436,-0.15629567718556267
AuFCC100-Ablate100,plane,0,0,0.2,-3.1370619047167922,-0.032148306559295244,4.190742610777034,3.1956585311111336,0.5321227208887294,-0.28320212029540737,-0.030183558749258474,0.15525964531540506,0.04927114099028132,-0.07614922872063846,-0.05023856125491748,0.006041359959197037,0.040249586644875456,0.02065549843994755,-0.012262622012394857,-0.0032956456843471482,0.0033932497001973594,0.016139753240194968,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,-11.397610090911373,-2.6831443407359776,9.936344640209542,6.8459277248649695,-0.04488853124505582,-0.5300368592156206,0.920176720407427,0.6488851134658732,-0.22022026121521754,-0.17049801692966218,0.29735007102844724,0.19047422860165947,-0.08932933067886505,-0.13940370072070135,-0.08356838388088951,-0.0718847070567199,-0.1544064350970492,-0.09789600405403483
GoldBrush,plane,0,0,0.2,-2.6064531686911283,0.2867859448815321,4.00935785382702,3.241737057772616,0.5769543113689417,-0.6804216103544595,-0.023128658202076914,0.3267153717972561,-0.154929273677596,0.053779864006410424,0.0823653082207633,-0.22127961034406143,0.13135254997372486,0.09545515154640859,-0.17720596669808963,0.11177603104131228,0.04007252017764922,-0.11903570467657591,0.2,0.10977248555793627,-0.08376336284753516,-0.04188333335939613,0.07580972059438866,-0.04011238674710575,-0.002506888389242644,0.021408566805880838,-0.021848796811013555,0.013736455901713645,-0.003748779118783102,-0.005809407784490215,0.009778417923712418,-0.0062356788162334035,0.00101257410597997,0.0012629431942273867,-0.000906133040675175,-0.00017841360105131081,-3.063706429523756e-05,0.2,-14.811678514868621,-1.8262528348711156,12.449872228151394,5.730541480918899,-1.2860923314816044,-0.7737436303951687,0.9665514361373345,1.0160403300239664,-0.5624123703773841,-0.3510188095951189,0.5440358676879227,0.03436898698376656,0.21710419876224757,0.2952533253954628,-0.16257049253964034,0.175136911574706,-0.0074183968698471325,-0.3536878701566364
