# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],Uslab(d)[kJ/mol],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol]
0.7850000,0.7850000,0.7850000,-0.0630147,0.0033429,-0.5430433,-0.0630147,-0.0445544,-0.1530385
0.7875000,0.7875000,0.7875000,-0.0617314,0.0033092,-0.5375956,-0.0617314,-0.0435851,-0.1500054
0.7900000,0.7900000,0.7900000,-0.0604786,0.0032761,-0.5322213,-0.0604786,-0.0426396,-0.1470426
0.7925000,0.7925000,0.7925000,-0.0592554,0.0032434,-0.5269193,-0.0592554,-0.0417170,-0.1441482
0.7950000,0.7950000,0.7950000,-0.0580611,0.0032111,-0.5216884,-0.0580611,-0.0408169,-0.1413205
0.7975000,0.7975000,0.7975000,-0.0568949,0.0031793,-0.5165273,-0.0568949,-0.0399385,-0.1385577
0.8000000,0.8000000,0.8000000,-0.0557560,0.0031479,-0.5114349,-0.0557560,-0.0390814,-0.1358582
0.8025000,0.8025000,0.8025000,-0.0546436,0.0031170,-0.5064100,-0.0546436,-0.0382449,-0.1332203
0.8050000,0.8050000,0.8050000,-0.0535572,0.0030865,-0.5014515,-0.0535572,-0.0374284,-0.1306425
0.8075000,0.8075000,0.8075000,-0.0524960,0.0030564,-0.4965583,-0.0524960,-0.0366315,-0.1281232
0.8100000,0.8100000,0.8100000,-0.0514593,0.0030267,-0.4917293,-0.0514593,-0.0358536,-0.1256609
0.8125000,0.8125000,0.8125000,-0.0504466,0.0029974,-0.4869634,-0.0504466,-0.0350942,-0.1232542
0.8150000,0.8150000,0.8150000,-0.0494571,0.0029685,-0.4822597,-0.0494571,-0.0343527,-0.1209016
0.8175000,0.8175000,0.8175000,-0.0484903,0.0029400,-0.4776171,-0.0484903,-0.0336288,-0.1186018
0.8200000,0.8200000,0.8200000,-0.0475455,0.0029118,-0.4730345,-0.0475455,-0.0329220,-0.1163535
0.8225000,0.8225000,0.8225000,-0.0466222,0.0028841,-0.4685111,-0.0466222,-0.0322318,-0.1141552
0.8250000,0.8250000,0.8250000,-0.0457199,0.0028567,-0.4640459,-0.0457199,-0.0315577,-0.1120059
0.8275000,0.8275000,0.8275000,-0.0448380,0.0028296,-0.4596378,-0.0448380,-0.0308994,-0.1099042
0.8300000,0.8300000,0.8300000,-0.0439760,0.0028030,-0.4552861,-0.0439760,-0.0302564,-0.1078490
0.8325000,0.8325000,0.8325000,-0.0431333,0.0027766,-0.4509897,-0.0431333,-0.0296283,-0.1058390
0.8350000,0.8350000,0.8350000,-0.0423095,0.0027506,-0.4467478,-0.0423095,-0.0290147,-0.1038732
0.8375000,0.8375000,0.8375000,-0.0415041,0.0027250,-0.4425596,-0.0415041,-0.0284154,-0.1019504
0.8400000,0.8400000,0.8400000,-0.0407166,0.0026996,-0.4384242,-0.0407166,-0.0278298,-0.1000696
0.8425000,0.8425000,0.8425000,-0.0399466,0.0026746,-0.4343407,-0.0399466,-0.0272576,-0.0982298
0.8450000,0.8450000,0.8450000,-0.0391936,0.0026499,-0.4303083,-0.0391936,-0.0266986,-0.0964298
0.8475000,0.8475000,0.8475000,-0.0384572,0.0026255,-0.4263263,-0.0384572,-0.0261523,-0.0946689
0.8500000,0.8500000,0.8500000,-0.0377370,0.0026015,-0.4223938,-0.0377370,-0.0256184,-0.0929458
0.8525000,0.8525000,0.8525000,-0.0370325,0.0025777,-0.4185100,-0.0370325,-0.0250966,-0.0912599
0.8550000,0.8550000,0.8550000,-0.0363435,0.0025542,-0.4146742,-0.0363435,-0.0245866,-0.0896101
0.8575000,0.8575000,0.8575000,-0.0356694,0.0025310,-0.4108857,-0.0356694,-0.0240882,-0.0879955
0.8600000,0.8600000,0.8600000,-0.0350099,0.0025081,-0.4071437,-0.0350099,-0.0236009,-0.0864153
0.8625000,0.8625000,0.8625000,-0.0343647,0.0024855,-0.4034475,-0.0343647,-0.0231246,-0.0848687
0.8650000,0.8650000,0.8650000,-0.0337335,0.0024632,-0.3997963,-0.0337335,-0.0226589,-0.0833549
0.8675000,0.8675000,0.8675000,-0.0331157,0.0024412,-0.3961896,-0.0331157,-0.0222036,-0.0818730
0.8700000,0.8700000,0.8700000,-0.0325112,0.0024194,-0.3926266,-0.0325112,-0.0217584,-0.0804223
0.8725000,0.8725000,0.8725000,-0.0319197,0.0023978,-0.3891067,-0.0319197,-0.0213231,-0.0790020
0.8750000,0.8750000,0.8750000,-0.0313407,0.0023766,-0.3856291,-0.0313407,-0.0208974,-0.0776114
0.8775000,0.8775000,0.8775000,-0.0307740,0.0023556,-0.3821933,-0.0307740,-0.0204811,-0.0762499
0.8800000,0.8800000,0.8800000,-0.0302193,0.0023348,-0.3787986,-0.0302193,-0.0200740,-0.0749166
0.8825000,0.8825000,0.8825000,-0.0296762,0.0023143,-0.3754445,-0.0296762,-0.0196758,-0.0736110
0.8850000,0.8850000,0.8850000,-0.0291446,0.0022941,-0.3721302,-0.0291446,-0.0192863,-0.0723323
0.8875000,0.8875000,0.8875000,-0.0286242,0.0022741,-0.3688552,-0.0286242,-0.0189053,-0.0710800
0.8900000,0.8900000,0.8900000,-0.0281146,0.0022543,-0.3656190,-0.0281146,-0.0185325,-0.0698534
0.8925000,0.8925000,0.8925000,-0.0276157,0.0022348,-0.3624209,-0.0276157,-0.0181679,-0.0686520
0.8950000,0.8950000,0.8950000,-0.0271271,0.0022154,-0.3592603,-0.0271271,-0.0178112,-0.0674750
0.8975000,0.8975000,0.8975000,-0.0266486,0.0021964,-0.3561368,-0.0266486,-0.0174621,-0.0663220
0.9000000,0.9000000,0.9000000,-0.0261800,0.0021775,-0.3530498,-0.0261800,-0.0171206,-0.0651924
0.9025000,0.9025000,0.9025000,-0.0257210,0.0021589,-0.3499986,-0.0257210,-0.0167864,-0.0640857
0.9050000,0.9050000,0.9050000,-0.0252715,0.0021404,-0.3469829,-0.0252715,-0.0164593,-0.0630012
0.9075000,0.9075000,0.9075000,-0.0248311,0.0021222,-0.3440021,-0.0248311,-0.0161392,-0.0619386
0.9100000,0.9100000,0.9100000,-0.0243997,0.0021042,-0.3410557,-0.0243997,-0.0158260,-0.0608973
0.9125000,0.9125000,0.9125000,-0.0239771,0.0020864,-0.3381432,-0.0239771,-0.0155194,-0.0598767
0.9150000,0.9150000,0.9150000,-0.0235631,0.0020688,-0.3352641,-0.0235631,-0.0152193,-0.0588765
0.9175000,0.9175000,0.9175000,-0.0231575,0.0020515,-0.3324178,-0.0231575,-0.0149255,-0.0578962
0.9200000,0.9200000,0.9200000,-0.0227600,0.0020343,-0.3296041,-0.0227600,-0.0146379,-0.0569353
0.9225000,0.9225000,0.9225000,-0.0223705,0.0020173,-0.3268223,-0.0223705,-0.0143564,-0.0559934
0.9250000,0.9250000,0.9250000,-0.0219888,0.0020005,-0.3240720,-0.0219888,-0.0140808,-0.0550700
0.9275000,0.9275000,0.9275000,-0.0216147,0.0019839,-0.3213528,-0.0216147,-0.0138109,-0.0541647
0.9300000,0.9300000,0.9300000,-0.0212481,0.0019674,-0.3186642,-0.0212481,-0.0135467,-0.0532772
0.9325000,0.9325000,0.9325000,-0.0208887,0.0019512,-0.3160058,-0.0208887,-0.0132879,-0.0524070
0.9350000,0.9350000,0.9350000,-0.0205365,0.0019351,-0.3133772,-0.0205365,-0.0130346,-0.0515537
0.9375000,0.9375000,0.9375000,-0.0201912,0.0019192,-0.3107779,-0.0201912,-0.0127865,-0.0507169
0.9400000,0.9400000,0.9400000,-0.0198527,0.0019035,-0.3082076,-0.0198527,-0.0125435,-0.0498963
0.9425000,0.9425000,0.9425000,-0.0195209,0.0018880,-0.3056658,-0.0195209,-0.0123055,-0.0490916
0.9450000,0.9450000,0.9450000,-0.0191955,0.0018726,-0.3031521,-0.0191955,-0.0120724,-0.0483023
0.9475000,0.9475000,0.9475000,-0.0188765,0.0018575,-0.3006662,-0.0188765,-0.0118440,-0.0475282
0.9500000,0.9500000,0.9500000,-0.0185637,0.0018424,-0.2982077,-0.0185637,-0.0116204,-0.0467688
0.9525000,0.9525000,0.9525000,-0.0182570,0.0018276,-0.2957761,-0.0182570,-0.0114013,-0.0460239
0.9550000,0.9550000,0.9550000,-0.0179562,0.0018129,-0.2933711,-0.0179562,-0.0111867,-0.0452932
0.9575000,0.9575000,0.9575000,-0.0176612,0.0017983,-0.2909924,-0.0176612,-0.0109764,-0.0445763
0.9600000,0.9600000,0.9600000,-0.0173719,0.0017840,-0.2886395,-0.0173719,-0.0107704,-0.0438729
0.9625000,0.9625000,0.9625000,-0.0170881,0.0017697,-0.2863122,-0.0170881,-0.0105685,-0.0431828
0.9650000,0.9650000,0.9650000,-0.0168098,0.0017557,-0.2840101,-0.0168098,-0.0103708,-0.0425057
0.9675000,0.9675000,0.9675000,-0.0165367,0.0017417,-0.2817327,-0.0165367,-0.0101770,-0.0418412
0.9700000,0.9700000,0.9700000,-0.0162689,0.0017280,-0.2794799,-0.0162689,-0.0099870,-0.0411891
0.9725000,0.9725000,0.9725000,-0.0160061,0.0017143,-0.2772513,-0.0160061,-0.0098009,-0.0405492
0.9750000,0.9750000,0.9750000,-0.0157483,0.0017009,-0.2750465,-0.0157483,-0.0096185,-0.0399212
0.9775000,0.9775000,0.9775000,-0.0154954,0.0016875,-0.2728652,-0.0154954,-0.0094398,-0.0393047
0.9800000,0.9800000,0.9800000,-0.0152472,0.0016743,-0.2707071,-0.0152472,-0.0092646,-0.0386997
0.9825000,0.9825000,0.9825000,-0.0150037,0.0016613,-0.2685720,-0.0150037,-0.0090928,-0.0381058
0.9850000,0.9850000,0.9850000,-0.0147647,0.0016483,-0.2664594,-0.0147647,-0.0089245,-0.0375228
0.9875000,0.9875000,0.9875000,-0.0145302,0.0016356,-0.2643691,-0.0145302,-0.0087595,-0.0369504
0.9900000,0.9900000,0.9900000,-0.0143000,0.0016229,-0.2623008,-0.0143000,-0.0085977,-0.0363885
0.9925000,0.9925000,0.9925000,-0.0140741,0.0016104,-0.2602542,-0.0140741,-0.0084391,-0.0358368
0.9950000,0.9950000,0.9950000,-0.0138524,0.0015980,-0.2582290,-0.0138524,-0.0082837,-0.0352951
0.9975000,0.9975000,0.9975000,-0.0136348,0.0015857,-0.2562250,-0.0136348,-0.0081312,-0.0347632
1.0000000,1.0000000,1.0000000,-0.0134212,0.0015736,-0.2542418,-0.0134212,-0.0079818,-0.0342409
1.0025000,1.0025000,1.0025000,-0.0132114,0.0015616,-0.2522792,-0.0132114,-0.0078352,-0.0337281
1.0050000,1.0050000,1.0050000,-0.0130056,0.0015497,-0.2503369,-0.0130056,-0.0076915,-0.0332244
1.0075000,1.0075000,1.0075000,-0.0128035,0.0015379,-0.2484146,-0.0128035,-0.0075506,-0.0327297
1.0100000,1.0100000,1.0100000,-0.0126050,0.0015263,-0.2465122,-0.0126050,-0.0074124,-0.0322438
1.0125000,1.0125000,1.0125000,-0.0124102,0.0015148,-0.2446293,-0.0124102,-0.0072769,-0.0317666
1.0150000,1.0150000,1.0150000,-0.0122189,0.0015034,-0.2427657,-0.0122189,-0.0071440,-0.0312978
1.0175000,1.0175000,1.0175000,-0.0120310,0.0014921,-0.2409211,-0.0120310,-0.0070137,-0.0308374
1.0200000,1.0200000,1.0200000,-0.0118465,0.0014809,-0.2390953,-0.0118465,-0.0068859,-0.0303850
1.0225000,1.0225000,1.0225000,-0.0116654,0.0014698,-0.2372881,-0.0116654,-0.0067605,-0.0299406
1.0250000,1.0250000,1.0250000,-0.0114874,0.0014589,-0.2354991,-0.0114874,-0.0066375,-0.0295040
1.0275000,1.0275000,1.0275000,-0.0113127,0.0014480,-0.2337283,-0.0113127,-0.0065168,-0.0290751
1.0300000,1.0300000,1.0300000,-0.0111411,0.0014373,-0.2319753,-0.0111411,-0.0063985,-0.0286536
1.0325000,1.0325000,1.0325000,-0.0109725,0.0014266,-0.2302399,-0.0109725,-0.0062823,-0.0282394
1.0350000,1.0350000,1.0350000,-0.0108069,0.0014161,-0.2285220,-0.0108069,-0.0061684,-0.0278325
1.0375000,1.0375000,1.0375000,-0.0106442,0.0014057,-0.2268212,-0.0106442,-0.0060567,-0.0274325
1.0400000,1.0400000,1.0400000,-0.0104844,0.0013954,-0.2251374,-0.0104844,-0.0059470,-0.0270395
1.0425000,1.0425000,1.0425000,-0.0103274,0.0013852,-0.2234703,-0.0103274,-0.0058395,-0.0266532
1.0450000,1.0450000,1.0450000,-0.0101731,0.0013750,-0.2218198,-0.0101731,-0.0057339,-0.0262736
1.0475000,1.0475000,1.0475000,-0.0100216,0.0013650,-0.2201856,-0.0100216,-0.0056303,-0.0259004
1.0500000,1.0500000,1.0500000,-0.0098727,0.0013551,-0.2185676,-0.0098727,-0.0055287,-0.0255337
1.0525000,1.0525000,1.0525000,-0.0097263,0.0013453,-0.2169655,-0.0097263,-0.0054290,-0.0251731
1.0550000,1.0550000,1.0550000,-0.0095826,0.0013356,-0.2153791,-0.0095826,-0.0053311,-0.0248187
1.0575000,1.0575000,1.0575000,-0.0094413,0.0013259,-0.2138083,-0.0094413,-0.0052350,-0.0244703
1.0600000,1.0600000,1.0600000,-0.0093024,0.0013164,-0.2122528,-0.0093024,-0.0051407,-0.0241278
1.0625000,1.0625000,1.0625000,-0.0091659,0.0013069,-0.2107125,-0.0091659,-0.0050482,-0.0237910
1.0650000,1.0650000,1.0650000,-0.0090318,0.0012976,-0.2091872,-0.0090318,-0.0049574,-0.0234599
1.0675000,1.0675000,1.0675000,-0.0089000,0.0012883,-0.2076767,-0.0089000,-0.0048683,-0.0231343
1.0700000,1.0700000,1.0700000,-0.0087704,0.0012791,-0.2061808,-0.0087704,-0.0047808,-0.0228141
1.0725000,1.0725000,1.0725000,-0.0086430,0.0012701,-0.2046993,-0.0086430,-0.0046949,-0.0224993
1.0750000,1.0750000,1.0750000,-0.0085178,0.0012611,-0.2032321,-0.0085178,-0.0046106,-0.0221898
1.0775000,1.0775000,1.0775000,-0.0083948,0.0012521,-0.2017790,-0.0083948,-0.0045279,-0.0218853
1.0800000,1.0800000,1.0800000,-0.0082738,0.0012433,-0.2003398,-0.0082738,-0.0044466,-0.0215859
1.0825000,1.0825000,1.0825000,-0.0081548,0.0012346,-0.1989143,-0.0081548,-0.0043669,-0.0212914
1.0850000,1.0850000,1.0850000,-0.0080378,0.0012259,-0.1975025,-0.0080378,-0.0042886,-0.0210018
1.0875000,1.0875000,1.0875000,-0.0079228,0.0012173,-0.1961041,-0.0079228,-0.0042117,-0.0207169
1.0900000,1.0900000,1.0900000,-0.0078098,0.0012088,-0.1947189,-0.0078098,-0.0041362,-0.0204366
1.0925000,1.0925000,1.0925000,-0.0076986,0.0012004,-0.1933468,-0.0076986,-0.0040621,-0.0201609
1.0950000,1.0950000,1.0950000,-0.0075893,0.0011920,-0.1919877,-0.0075893,-0.0039893,-0.0198897
1.0975000,1.0975000,1.0975000,-0.0074818,0.0011838,-0.1906414,-0.0074818,-0.0039179,-0.0196230
1.1000000,1.1000000,1.1000000,-0.0073760,0.0011756,-0.1893078,-0.0073760,-0.0038477,-0.0193605
1.1025000,1.1025000,1.1025000,-0.0072720,0.0011675,-0.1879866,-0.0072720,-0.0037788,-0.0191022
1.1050000,1.1050000,1.1050000,-0.0071698,0.0011594,-0.1866778,-0.0071698,-0.0037111,-0.0188481
1.1075000,1.1075000,1.1075000,-0.0070692,0.0011515,-0.1853812,-0.0070692,-0.0036447,-0.0185981
1.1100000,1.1100000,1.1100000,-0.0069703,0.0011436,-0.1840966,-0.0069703,-0.0035794,-0.0183521
1.1125000,1.1125000,1.1125000,-0.0068730,0.0011357,-0.1828240,-0.0068730,-0.0035153,-0.0181101
1.1150000,1.1150000,1.1150000,-0.0067772,0.0011280,-0.1815632,-0.0067772,-0.0034524,-0.0178718
1.1175000,1.1175000,1.1175000,-0.0066831,0.0011203,-0.1803140,-0.0066831,-0.0033906,-0.0176374
1.1200000,1.1200000,1.1200000,-0.0065904,0.0011127,-0.1790763,-0.0065904,-0.0033298,-0.0174067
1.1225000,1.1225000,1.1225000,-0.0064993,0.0011052,-0.1778500,-0.0064993,-0.0032702,-0.0171796
1.1250000,1.1250000,1.1250000,-0.0064097,0.0010977,-0.1766349,-0.0064097,-0.0032116,-0.0169561
1.1275000,1.1275000,1.1275000,-0.0063215,0.0010903,-0.1754310,-0.0063215,-0.0031540,-0.0167361
1.1300000,1.1300000,1.1300000,-0.0062347,0.0010830,-0.1742380,-0.0062347,-0.0030975,-0.0165196
1.1325000,1.1325000,1.1325000,-0.0061493,0.0010757,-0.1730559,-0.0061493,-0.0030420,-0.0163064
1.1350000,1.1350000,1.1350000,-0.0060652,0.0010685,-0.1718846,-0.0060652,-0.0029874,-0.0160966
1.1375000,1.1375000,1.1375000,-0.0059826,0.0010613,-0.1707239,-0.0059826,-0.0029338,-0.0158901
1.1400000,1.1400000,1.1400000,-0.0059012,0.0010543,-0.1695736,-0.0059012,-0.0028812,-0.0156867
1.1425000,1.1425000,1.1425000,-0.0058211,0.0010473,-0.1684338,-0.0058211,-0.0028294,-0.0154865
1.1450000,1.1450000,1.1450000,-0.0057423,0.0010403,-0.1673042,-0.0057423,-0.0027786,-0.0152894
1.1475000,1.1475000,1.1475000,-0.0056648,0.0010334,-0.1661847,-0.0056648,-0.0027287,-0.0150953
1.1500000,1.1500000,1.1500000,-0.0055885,0.0010266,-0.1650753,-0.0055885,-0.0026796,-0.0149042
1.1525000,1.1525000,1.1525000,-0.0055133,0.0010198,-0.1639758,-0.0055133,-0.0026314,-0.0147161
1.1550000,1.1550000,1.1550000,-0.0054394,0.0010131,-0.1628860,-0.0054394,-0.0025840,-0.0145308
1.1575000,1.1575000,1.1575000,-0.0053666,0.0010065,-0.1618060,-0.0053666,-0.0025375,-0.0143483
1.1600000,1.1600000,1.1600000,-0.0052950,0.0009999,-0.1607356,-0.0052950,-0.0024917,-0.0141687
1.1625000,1.1625000,1.1625000,-0.0052245,0.0009933,-0.1596747,-0.0052245,-0.0024468,-0.0139917
1.1650000,1.1650000,1.1650000,-0.0051550,0.0009869,-0.1586231,-0.0051550,-0.0024026,-0.0138174
1.1675000,1.1675000,1.1675000,-0.0050867,0.0009805,-0.1575808,-0.0050867,-0.0023592,-0.0136458
1.1700000,1.1700000,1.1700000,-0.0050194,0.0009741,-0.1565477,-0.0050194,-0.0023166,-0.0134767
1.1725000,1.1725000,1.1725000,-0.0049532,0.0009678,-0.1555236,-0.0049532,-0.0022746,-0.0133102
1.1750000,1.1750000,1.1750000,-0.0048879,0.0009615,-0.1545085,-0.0048879,-0.0022334,-0.0131462
1.1775000,1.1775000,1.1775000,-0.0048237,0.0009553,-0.1535023,-0.0048237,-0.0021929,-0.0129846
1.1800000,1.1800000,1.1800000,-0.0047605,0.0009492,-0.1525048,-0.0047605,-0.0021531,-0.0128255
1.1825000,1.1825000,1.1825000,-0.0046982,0.0009431,-0.1515160,-0.0046982,-0.0021140,-0.0126687
1.1850000,1.1850000,1.1850000,-0.0046369,0.0009371,-0.1505358,-0.0046369,-0.0020756,-0.0125142
1.1875000,1.1875000,1.1875000,-0.0045766,0.0009311,-0.1495641,-0.0045766,-0.0020378,-0.0123620
1.1900000,1.1900000,1.1900000,-0.0045171,0.0009251,-0.1486008,-0.0045171,-0.0020006,-0.0122121
1.1925000,1.1925000,1.1925000,-0.0044586,0.0009192,-0.1476458,-0.0044586,-0.0019641,-0.0120644
1.1950000,1.1950000,1.1950000,-0.0044009,0.0009134,-0.1466990,-0.0044009,-0.0019282,-0.0119188
1.1975000,1.1975000,1.1975000,-0.0043441,0.0009076,-0.1457603,-0.0043441,-0.0018929,-0.0117754
1.2000000,1.2000000,1.2000000,-0.0042882,0.0009019,-0.1448297,-0.0042882,-0.0018583,-0.0116341
1.2025000,1.2025000,1.2025000,-0.0042331,0.0008962,-0.1439070,-0.0042331,-0.0018242,-0.0114949
1.2050000,1.2050000,1.2050000,-0.0041788,0.0008906,-0.1429922,-0.0041788,-0.0017907,-0.0113576
1.2075000,1.2075000,1.2075000,-0.0041254,0.0008850,-0.1420852,-0.0041254,-0.0017577,-0.0112224
1.2100000,1.2100000,1.2100000,-0.0040727,0.0008794,-0.1411858,-0.0040727,-0.0017253,-0.0110891
1.2125000,1.2125000,1.2125000,-0.0040209,0.0008739,-0.1402941,-0.0040209,-0.0016935,-0.0109578
1.2150000,1.2150000,1.2150000,-0.0039698,0.0008685,-0.1394100,-0.0039698,-0.0016622,-0.0108283
1.2175000,1.2175000,1.2175000,-0.0039194,0.0008631,-0.1385332,-0.0039194,-0.0016314,-0.0107007
1.2200000,1.2200000,1.2200000,-0.0038699,0.0008577,-0.1376639,-0.0038699,-0.0016011,-0.0105750
1.2225000,1.2225000,1.2225000,-0.0038210,0.0008524,-0.1368018,-0.0038210,-0.0015713,-0.0104510
1.2250000,1.2250000,1.2250000,-0.0037729,0.0008471,-0.1359470,-0.0037729,-0.0015421,-0.0103288
1.2275000,1.2275000,1.2275000,-0.0037255,0.0008419,-0.1350993,-0.0037255,-0.0015133,-0.0102084
1.2300000,1.2300000,1.2300000,-0.0036787,0.0008367,-0.1342587,-0.0036787,-0.0014850,-0.0100896
1.2325000,1.2325000,1.2325000,-0.0036327,0.0008315,-0.1334251,-0.0036327,-0.0014572,-0.0099726
1.2350000,1.2350000,1.2350000,-0.0035873,0.0008264,-0.1325985,-0.0035873,-0.0014299,-0.0098572
1.2375000,1.2375000,1.2375000,-0.0035426,0.0008214,-0.1317786,-0.0035426,-0.0014030,-0.0097434
1.2400000,1.2400000,1.2400000,-0.0034986,0.0008163,-0.1309656,-0.0034986,-0.0013765,-0.0096313
1.2425000,1.2425000,1.2425000,-0.0034552,0.0008114,-0.1301593,-0.0034552,-0.0013505,-0.0095207
1.2450000,1.2450000,1.2450000,-0.0034124,0.0008064,-0.1293596,-0.0034124,-0.0013249,-0.0094116
1.2475000,1.2475000,1.2475000,-0.0033702,0.0008015,-0.1285665,-0.0033702,-0.0012998,-0.0093041
1.2500000,1.2500000,1.2500000,-0.0033287,0.0007967,-0.1277799,-0.0033287,-0.0012751,-0.0091981
1.2525000,1.2525000,1.2525000,-0.0032877,0.0007919,-0.1269997,-0.0032877,-0.0012507,-0.0090935
1.2550000,1.2550000,1.2550000,-0.0032474,0.0007871,-0.1262259,-0.0032474,-0.0012268,-0.0089905
1.2575000,1.2575000,1.2575000,-0.0032076,0.0007823,-0.1254584,-0.0032076,-0.0012033,-0.0088888
1.2600000,1.2600000,1.2600000,-0.0031684,0.0007776,-0.1246971,-0.0031684,-0.0011801,-0.0087885
1.2625000,1.2625000,1.2625000,-0.0031297,0.0007730,-0.1239421,-0.0031297,-0.0011574,-0.0086897
1.2650000,1.2650000,1.2650000,-0.0030916,0.0007683,-0.1231931,-0.0030916,-0.0011350,-0.0085921
1.2675000,1.2675000,1.2675000,-0.0030540,0.0007637,-0.1224502,-0.0030540,-0.0011130,-0.0084960
1.2700000,1.2700000,1.2700000,-0.0030170,0.0007592,-0.1217133,-0.0030170,-0.0010913,-0.0084011
1.2725000,1.2725000,1.2725000,-0.0029805,0.0007547,-0.1209823,-0.0029805,-0.0010701,-0.0083075
1.2750000,1.2750000,1.2750000,-0.0029445,0.0007502,-0.1202572,-0.0029445,-0.0010491,-0.0082152
1.2775000,1.2775000,1.2775000,-0.0029091,0.0007457,-0.1195379,-0.0029091,-0.0010285,-0.0081242
1.2800000,1.2800000,1.2800000,-0.0028741,0.0007413,-0.1188244,-0.0028741,-0.0010082,-0.0080344
1.2825000,1.2825000,1.2825000,-0.0028396,0.0007370,-0.1181166,-0.0028396,-0.0009883,-0.0079458
1.2850000,1.2850000,1.2850000,-0.0028056,0.0007326,-0.1174144,-0.0028056,-0.0009687,-0.0078584
1.2875000,1.2875000,1.2875000,-0.0027721,0.0007283,-0.1167177,-0.0027721,-0.0009494,-0.0077722
1.2900000,1.2900000,1.2900000,-0.0027390,0.0007240,-0.1160267,-0.0027390,-0.0009305,-0.0076872
1.2925000,1.2925000,1.2925000,-0.0027064,0.0007198,-0.1153410,-0.0027064,-0.0009118,-0.0076033
1.2950000,1.2950000,1.2950000,-0.0026743,0.0007156,-0.1146608,-0.0026743,-0.0008934,-0.0075205
1.2975000,1.2975000,1.2975000,-0.0026426,0.0007114,-0.1139860,-0.0026426,-0.0008754,-0.0074388
1.3000000,1.3000000,1.3000000,-0.0026113,0.0007073,-0.1133165,-0.0026113,-0.0008576,-0.0073582
1.3025000,1.3025000,1.3025000,-0.0025805,0.0007032,-0.1126522,-0.0025805,-0.0008402,-0.0072787
1.3050000,1.3050000,1.3050000,-0.0025501,0.0006991,-0.1119932,-0.0025501,-0.0008230,-0.0072002
1.3075000,1.3075000,1.3075000,-0.0025201,0.0006950,-0.1113393,-0.0025201,-0.0008061,-0.0071228
1.3100000,1.3100000,1.3100000,-0.0024905,0.0006910,-0.1106905,-0.0024905,-0.0007894,-0.0070464
1.3125000,1.3125000,1.3125000,-0.0024614,0.0006870,-0.1100468,-0.0024614,-0.0007731,-0.0069709
1.3150000,1.3150000,1.3150000,-0.0024326,0.0006831,-0.1094080,-0.0024326,-0.0007570,-0.0068965
1.3175000,1.3175000,1.3175000,-0.0024042,0.0006792,-0.1087743,-0.0024042,-0.0007411,-0.0068231
1.3200000,1.3200000,1.3200000,-0.0023763,0.0006753,-0.1081454,-0.0023763,-0.0007255,-0.0067506
1.3225000,1.3225000,1.3225000,-0.0023486,0.0006714,-0.1075214,-0.0023486,-0.0007102,-0.0066791
1.3250000,1.3250000,1.3250000,-0.0023214,0.0006676,-0.1069022,-0.0023214,-0.0006951,-0.0066085
1.3275000,1.3275000,1.3275000,-0.0022946,0.0006638,-0.1062878,-0.0022946,-0.0006803,-0.0065388
1.3300000,1.3300000,1.3300000,-0.0022681,0.0006600,-0.1056781,-0.0022681,-0.0006657,-0.0064700
1.3325000,1.3325000,1.3325000,-0.0022419,0.0006562,-0.1050731,-0.0022419,-0.0006513,-0.0064022
1.3350000,1.3350000,1.3350000,-0.0022161,0.0006525,-0.1044727,-0.0022161,-0.0006372,-0.0063351
1.3375000,1.3375000,1.3375000,-0.0021907,0.0006488,-0.1038769,-0.0021907,-0.0006233,-0.0062690
1.3400000,1.3400000,1.3400000,-0.0021656,0.0006452,-0.1032856,-0.0021656,-0.0006096,-0.0062037
1.3425000,1.3425000,1.3425000,-0.0021408,0.0006415,-0.1026989,-0.0021408,-0.0005962,-0.0061392
1.3450000,1.3450000,1.3450000,-0.0021164,0.0006379,-0.1021166,-0.0021164,-0.0005829,-0.0060756
1.3475000,1.3475000,1.3475000,-0.0020923,0.0006344,-0.1015387,-0.0020923,-0.0005699,-0.0060128
1.3500000,1.3500000,1.3500000,-0.0020685,0.0006308,-0.1009652,-0.0020685,-0.0005571,-0.0059508
1.3525000,1.3525000,1.3525000,-0.0020450,0.0006273,-0.1003960,-0.0020450,-0.0005445,-0.0058895
1.3550000,1.3550000,1.3550000,-0.0020219,0.0006238,-0.0998311,-0.0020219,-0.0005320,-0.0058291
1.3575000,1.3575000,1.3575000,-0.0019990,0.0006203,-0.0992704,-0.0019990,-0.0005198,-0.0057694
1.3600000,1.3600000,1.3600000,-0.0019765,0.0006168,-0.0987140,-0.0019765,-0.0005078,-0.0057104
1.3625000,1.3625000,1.3625000,-0.0019542,0.0006134,-0.0981617,-0.0019542,-0.0004960,-0.0056522
1.3650000,1.3650000,1.3650000,-0.0019323,0.0006100,-0.0976136,-0.0019323,-0.0004844,-0.0055948
1.3675000,1.3675000,1.3675000,-0.0019106,0.0006067,-0.0970696,-0.0019106,-0.0004729,-0.0055380
1.3700000,1.3700000,1.3700000,-0.0018892,0.0006033,-0.0965296,-0.0018892,-0.0004617,-0.0054820
