# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],Uslab(d)[kJ/mol],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol]
0.8250000,0.8250000,0.8250000,-0.1459836,0.0021441,-1.3257195,-0.1459836,-0.1179966,-0.3504629
0.8275000,0.8275000,0.8275000,-0.1429617,0.0021271,-1.3121437,-0.1429617,-0.1155340,-0.3433907
0.8300000,0.8300000,0.8300000,-0.1400125,0.0021104,-1.2987586,-0.1400125,-0.1131309,-0.3364813
0.8325000,0.8325000,0.8325000,-0.1371340,0.0020940,-1.2855608,-0.1371340,-0.1107858,-0.3297311
0.8350000,0.8350000,0.8350000,-0.1343244,0.0020779,-1.2725468,-0.1343244,-0.1084970,-0.3231362
0.8375000,0.8375000,0.8375000,-0.1315818,0.0020621,-1.2597134,-0.1315818,-0.1062631,-0.3166929
0.8400000,0.8400000,0.8400000,-0.1289044,0.0020466,-1.2470574,-0.1289044,-0.1040825,-0.3103976
0.8425000,0.8425000,0.8425000,-0.1262906,0.0020314,-1.2345757,-0.1262906,-0.1019538,-0.3042467
0.8450000,0.8450000,0.8450000,-0.1237386,0.0020164,-1.2222651,-0.1237386,-0.0998757,-0.2982368
0.8475000,0.8475000,0.8475000,-0.1212468,0.0020017,-1.2101228,-0.1212468,-0.0978467,-0.2923643
0.8500000,0.8500000,0.8500000,-0.1188136,0.0019872,-1.1981456,-0.1188136,-0.0958657,-0.2866259
0.8525000,0.8525000,0.8525000,-0.1164374,0.0019729,-1.1863309,-0.1164374,-0.0939312,-0.2810183
0.8550000,0.8550000,0.8550000,-0.1141168,0.0019589,-1.1746757,-0.1141168,-0.0920420,-0.2755384
0.8575000,0.8575000,0.8575000,-0.1118504,0.0019451,-1.1631773,-0.1118504,-0.0901970,-0.2701828
0.8600000,0.8600000,0.8600000,-0.1096365,0.0019315,-1.1518329,-0.1096365,-0.0883949,-0.2649487
0.8625000,0.8625000,0.8625000,-0.1074740,0.0019182,-1.1406400,-0.1074740,-0.0866347,-0.2598329
0.8650000,0.8650000,0.8650000,-0.1053614,0.0019050,-1.1295960,-0.1053614,-0.0849152,-0.2548325
0.8675000,0.8675000,0.8675000,-0.1032975,0.0018920,-1.1186983,-0.1032975,-0.0832354,-0.2499447
0.8700000,0.8700000,0.8700000,-0.1012809,0.0018792,-1.1079445,-0.1012809,-0.0815942,-0.2451666
0.8725000,0.8725000,0.8725000,-0.0993105,0.0018665,-1.0973320,-0.0993105,-0.0799906,-0.2404956
0.8750000,0.8750000,0.8750000,-0.0973851,0.0018541,-1.0868586,-0.0973851,-0.0784237,-0.2359290
0.8775000,0.8775000,0.8775000,-0.0955034,0.0018417,-1.0765219,-0.0955034,-0.0768924,-0.2314641
0.8800000,0.8800000,0.8800000,-0.0936643,0.0018296,-1.0663197,-0.0936643,-0.0753959,-0.2270985
0.8825000,0.8825000,0.8825000,-0.0918669,0.0018176,-1.0562496,-0.0918669,-0.0739332,-0.2228296
0.8850000,0.8850000,0.8850000,-0.0901099,0.0018058,-1.0463095,-0.0901099,-0.0725035,-0.2186552
0.8875000,0.8875000,0.8875000,-0.0883923,0.0017941,-1.0364972,-0.0883923,-0.0711059,-0.2145728
0.8900000,0.8900000,0.8900000,-0.0867132,0.0017825,-1.0268107,-0.0867132,-0.0697397,-0.2105801
0.8925000,0.8925000,0.8925000,-0.0850716,0.0017711,-1.0172479,-0.0850716,-0.0684039,-0.2066750
0.8950000,0.8950000,0.8950000,-0.0834664,0.0017599,-1.0078067,-0.0834664,-0.0670979,-0.2028553
0.8975000,0.8975000,0.8975000,-0.0818968,0.0017487,-0.9984852,-0.0818968,-0.0658208,-0.1991189
0.9000000,0.9000000,0.9000000,-0.0803619,0.0017377,-0.9892815,-0.0803619,-0.0645720,-0.1954637
0.9025000,0.9025000,0.9025000,-0.0788608,0.0017268,-0.9801936,-0.0788608,-0.0633507,-0.1918877
0.9050000,0.9050000,0.9050000,-0.0773927,0.0017160,-0.9712197,-0.0773927,-0.0621562,-0.1883890
0.9075000,0.9075000,0.9075000,-0.0759567,0.0017053,-0.9623579,-0.0759567,-0.0609879,-0.1849657
0.9100000,0.9100000,0.9100000,-0.0745520,0.0016948,-0.9536065,-0.0745520,-0.0598451,-0.1816159
0.9125000,0.9125000,0.9125000,-0.0731778,0.0016843,-0.9449637,-0.0731778,-0.0587271,-0.1783379
0.9150000,0.9150000,0.9150000,-0.0718335,0.0016740,-0.9364278,-0.0718335,-0.0576334,-0.1751299
0.9175000,0.9175000,0.9175000,-0.0705181,0.0016638,-0.9279970,-0.0705181,-0.0565634,-0.1719902
0.9200000,0.9200000,0.9200000,-0.0692311,0.0016537,-0.9196698,-0.0692311,-0.0555164,-0.1689171
0.9225000,0.9225000,0.9225000,-0.0679717,0.0016436,-0.9114445,-0.0679717,-0.0544919,-0.1659091
0.9250000,0.9250000,0.9250000,-0.0667393,0.0016337,-0.9033195,-0.0667393,-0.0534893,-0.1629646
0.9275000,0.9275000,0.9275000,-0.0655331,0.0016239,-0.8952933,-0.0655331,-0.0525081,-0.1600820
0.9300000,0.9300000,0.9300000,-0.0643526,0.0016141,-0.8873643,-0.0643526,-0.0515478,-0.1572598
0.9325000,0.9325000,0.9325000,-0.0631971,0.0016045,-0.8795310,-0.0631971,-0.0506079,-0.1544967
0.9350000,0.9350000,0.9350000,-0.0620660,0.0015949,-0.8717919,-0.0620660,-0.0496878,-0.1517911
0.9375000,0.9375000,0.9375000,-0.0609588,0.0015855,-0.8641457,-0.0609588,-0.0487871,-0.1491417
0.9400000,0.9400000,0.9400000,-0.0598747,0.0015761,-0.8565908,-0.0598747,-0.0479054,-0.1465473
0.9425000,0.9425000,0.9425000,-0.0588134,0.0015668,-0.8491259,-0.0588134,-0.0470421,-0.1440064
0.9450000,0.9450000,0.9450000,-0.0577742,0.0015576,-0.8417496,-0.0577742,-0.0461968,-0.1415178
0.9475000,0.9475000,0.9475000,-0.0567566,0.0015484,-0.8344606,-0.0567566,-0.0453692,-0.1390803
0.9500000,0.9500000,0.9500000,-0.0557601,0.0015394,-0.8272575,-0.0557601,-0.0445587,-0.1366927
0.9525000,0.9525000,0.9525000,-0.0547841,0.0015304,-0.8201391,-0.0547841,-0.0437649,-0.1343538
0.9550000,0.9550000,0.9550000,-0.0538283,0.0015215,-0.8131040,-0.0538283,-0.0429876,-0.1320624
0.9575000,0.9575000,0.9575000,-0.0528921,0.0015126,-0.8061512,-0.0528921,-0.0422262,-0.1298175
0.9600000,0.9600000,0.9600000,-0.0519751,0.0015039,-0.7992792,-0.0519751,-0.0414804,-0.1276180
0.9625000,0.9625000,0.9625000,-0.0510768,0.0014952,-0.7924869,-0.0510768,-0.0407499,-0.1254628
0.9650000,0.9650000,0.9650000,-0.0501967,0.0014866,-0.7857732,-0.0501967,-0.0400342,-0.1233508
0.9675000,0.9675000,0.9675000,-0.0493345,0.0014780,-0.7791369,-0.0493345,-0.0393331,-0.1212812
0.9700000,0.9700000,0.9700000,-0.0484897,0.0014696,-0.7725768,-0.0484897,-0.0386462,-0.1192529
0.9725000,0.9725000,0.9725000,-0.0476620,0.0014612,-0.7660919,-0.0476620,-0.0379731,-0.1172650
0.9750000,0.9750000,0.9750000,-0.0468509,0.0014528,-0.7596809,-0.0468509,-0.0373136,-0.1153165
0.9775000,0.9775000,0.9775000,-0.0460560,0.0014445,-0.7533430,-0.0460560,-0.0366674,-0.1134065
0.9800000,0.9800000,0.9800000,-0.0452770,0.0014363,-0.7470769,-0.0452770,-0.0360340,-0.1115342
0.9825000,0.9825000,0.9825000,-0.0445135,0.0014282,-0.7408817,-0.0445135,-0.0354133,-0.1096987
0.9850000,0.9850000,0.9850000,-0.0437651,0.0014201,-0.7347563,-0.0437651,-0.0348049,-0.1078993
0.9875000,0.9875000,0.9875000,-0.0430316,0.0014121,-0.7286997,-0.0430316,-0.0342086,-0.1061349
0.9900000,0.9900000,0.9900000,-0.0423126,0.0014041,-0.7227110,-0.0423126,-0.0336241,-0.1044050
0.9925000,0.9925000,0.9925000,-0.0416076,0.0013962,-0.7167892,-0.0416076,-0.0330511,-0.1027086
0.9950000,0.9950000,0.9950000,-0.0409165,0.0013883,-0.7109333,-0.0409165,-0.0324894,-0.1010451
0.9975000,0.9975000,0.9975000,-0.0402389,0.0013806,-0.7051424,-0.0402389,-0.0319386,-0.0994137
1.0000000,1.0000000,1.0000000,-0.0395746,0.0013728,-0.6994156,-0.0395746,-0.0313987,-0.0978137
1.0025000,1.0025000,1.0025000,-0.0389231,0.0013652,-0.6937519,-0.0389231,-0.0308692,-0.0962444
1.0050000,1.0050000,1.0050000,-0.0382842,0.0013575,-0.6881505,-0.0382842,-0.0303501,-0.0947051
1.0075000,1.0075000,1.0075000,-0.0376577,0.0013500,-0.6826106,-0.0376577,-0.0298410,-0.0931952
1.0100000,1.0100000,1.0100000,-0.0370433,0.0013425,-0.6771312,-0.0370433,-0.0293417,-0.0917140
1.0125000,1.0125000,1.0125000,-0.0364406,0.0013350,-0.6717115,-0.0364406,-0.0288520,-0.0902609
1.0150000,1.0150000,1.0150000,-0.0358495,0.0013276,-0.6663507,-0.0358495,-0.0283718,-0.0888353
1.0175000,1.0175000,1.0175000,-0.0352697,0.0013203,-0.6610480,-0.0352697,-0.0279007,-0.0874365
1.0200000,1.0200000,1.0200000,-0.0347009,0.0013130,-0.6558025,-0.0347009,-0.0274387,-0.0860640
1.0225000,1.0225000,1.0225000,-0.0341429,0.0013057,-0.6506135,-0.0341429,-0.0269854,-0.0847173
1.0250000,1.0250000,1.0250000,-0.0335955,0.0012985,-0.6454803,-0.0335955,-0.0265408,-0.0833957
1.0275000,1.0275000,1.0275000,-0.0330584,0.0012914,-0.6404020,-0.0330584,-0.0261045,-0.0820987
1.0300000,1.0300000,1.0300000,-0.0325314,0.0012843,-0.6353779,-0.0325314,-0.0256766,-0.0808257
1.0325000,1.0325000,1.0325000,-0.0320143,0.0012772,-0.6304072,-0.0320143,-0.0252566,-0.0795764
1.0350000,1.0350000,1.0350000,-0.0315068,0.0012702,-0.6254893,-0.0315068,-0.0248446,-0.0783501
1.0375000,1.0375000,1.0375000,-0.0310089,0.0012633,-0.6206235,-0.0310089,-0.0244403,-0.0771464
1.0400000,1.0400000,1.0400000,-0.0305201,0.0012564,-0.6158089,-0.0305201,-0.0240435,-0.0759648
1.0425000,1.0425000,1.0425000,-0.0300405,0.0012495,-0.6110450,-0.0300405,-0.0236541,-0.0748048
1.0450000,1.0450000,1.0450000,-0.0295697,0.0012427,-0.6063311,-0.0295697,-0.0232719,-0.0736660
1.0475000,1.0475000,1.0475000,-0.0291076,0.0012360,-0.6016665,-0.0291076,-0.0228969,-0.0725479
1.0500000,1.0500000,1.0500000,-0.0286540,0.0012293,-0.5970505,-0.0286540,-0.0225287,-0.0714501
1.0525000,1.0525000,1.0525000,-0.0282087,0.0012226,-0.5924825,-0.0282087,-0.0221674,-0.0703721
1.0550000,1.0550000,1.0550000,-0.0277716,0.0012160,-0.5879619,-0.0277716,-0.0218126,-0.0693136
1.0575000,1.0575000,1.0575000,-0.0273424,0.0012094,-0.5834881,-0.0273424,-0.0214644,-0.0682741
1.0600000,1.0600000,1.0600000,-0.0269210,0.0012029,-0.5790603,-0.0269210,-0.0211225,-0.0672533
1.0625000,1.0625000,1.0625000,-0.0265073,0.0011964,-0.5746781,-0.0265073,-0.0207869,-0.0662507
1.0650000,1.0650000,1.0650000,-0.0261010,0.0011899,-0.5703408,-0.0261010,-0.0204574,-0.0652660
1.0675000,1.0675000,1.0675000,-0.0257021,0.0011835,-0.5660479,-0.0257021,-0.0201338,-0.0642988
1.0700000,1.0700000,1.0700000,-0.0253103,0.0011772,-0.5617987,-0.0253103,-0.0198161,-0.0633487
1.0725000,1.0725000,1.0725000,-0.0249256,0.0011708,-0.5575928,-0.0249256,-0.0195042,-0.0624155
1.0750000,1.0750000,1.0750000,-0.0245477,0.0011646,-0.5534294,-0.0245477,-0.0191978,-0.0614987
1.0775000,1.0775000,1.0775000,-0.0241766,0.0011583,-0.5493082,-0.0241766,-0.0188969,-0.0605980
1.0800000,1.0800000,1.0800000,-0.0238121,0.0011521,-0.5452285,-0.0238121,-0.0186015,-0.0597131
1.0825000,1.0825000,1.0825000,-0.0234540,0.0011460,-0.5411899,-0.0234540,-0.0183113,-0.0588437
1.0850000,1.0850000,1.0850000,-0.0231023,0.0011399,-0.5371918,-0.0231023,-0.0180262,-0.0579894
1.0875000,1.0875000,1.0875000,-0.0227568,0.0011338,-0.5332336,-0.0227568,-0.0177462,-0.0571500
1.0900000,1.0900000,1.0900000,-0.0224173,0.0011277,-0.5293149,-0.0224173,-0.0174712,-0.0563251
1.0925000,1.0925000,1.0925000,-0.0220838,0.0011217,-0.5254352,-0.0220838,-0.0172011,-0.0555145
1.0950000,1.0950000,1.0950000,-0.0217562,0.0011158,-0.5215940,-0.0217562,-0.0169357,-0.0547178
1.0975000,1.0975000,1.0975000,-0.0214342,0.0011099,-0.5177908,-0.0214342,-0.0166749,-0.0539349
1.1000000,1.1000000,1.1000000,-0.0211179,0.0011040,-0.5140251,-0.0211179,-0.0164188,-0.0531653
1.1025000,1.1025000,1.1025000,-0.0208071,0.0010981,-0.5102965,-0.0208071,-0.0161671,-0.0524090
1.1050000,1.1050000,1.1050000,-0.0205016,0.0010923,-0.5066044,-0.0205016,-0.0159198,-0.0516655
1.1075000,1.1075000,1.1075000,-0.0202014,0.0010866,-0.5029485,-0.0202014,-0.0156768,-0.0509346
1.1100000,1.1100000,1.1100000,-0.0199064,0.0010808,-0.4993283,-0.0199064,-0.0154380,-0.0502162
1.1125000,1.1125000,1.1125000,-0.0196164,0.0010751,-0.4957434,-0.0196164,-0.0152034,-0.0495099
1.1150000,1.1150000,1.1150000,-0.0193314,0.0010695,-0.4921932,-0.0193314,-0.0149728,-0.0488155
1.1175000,1.1175000,1.1175000,-0.0190513,0.0010639,-0.4886774,-0.0190513,-0.0147462,-0.0481328
1.1200000,1.1200000,1.1200000,-0.0187760,0.0010583,-0.4851956,-0.0187760,-0.0145235,-0.0474615
1.1225000,1.1225000,1.1225000,-0.0185053,0.0010527,-0.4817474,-0.0185053,-0.0143046,-0.0468015
1.1250000,1.1250000,1.1250000,-0.0182392,0.0010472,-0.4783322,-0.0182392,-0.0140894,-0.0461525
1.1275000,1.1275000,1.1275000,-0.0179776,0.0010417,-0.4749498,-0.0179776,-0.0138779,-0.0455142
1.1300000,1.1300000,1.1300000,-0.0177204,0.0010363,-0.4715998,-0.0177204,-0.0136700,-0.0448866
1.1325000,1.1325000,1.1325000,-0.0174676,0.0010309,-0.4682817,-0.0174676,-0.0134657,-0.0442693
1.1350000,1.1350000,1.1350000,-0.0172190,0.0010255,-0.4649951,-0.0172190,-0.0132648,-0.0436622
1.1375000,1.1375000,1.1375000,-0.0169745,0.0010202,-0.4617397,-0.0169745,-0.0130673,-0.0430652
1.1400000,1.1400000,1.1400000,-0.0167341,0.0010149,-0.4585151,-0.0167341,-0.0128731,-0.0424779
1.1425000,1.1425000,1.1425000,-0.0164978,0.0010096,-0.4553210,-0.0164978,-0.0126822,-0.0419002
1.1450000,1.1450000,1.1450000,-0.0162653,0.0010044,-0.4521569,-0.0162653,-0.0124945,-0.0413320
1.1475000,1.1475000,1.1475000,-0.0160367,0.0009992,-0.4490225,-0.0160367,-0.0123099,-0.0407730
1.1500000,1.1500000,1.1500000,-0.0158119,0.0009940,-0.4459175,-0.0158119,-0.0121284,-0.0402231
1.1525000,1.1525000,1.1525000,-0.0155908,0.0009888,-0.4428415,-0.0155908,-0.0119500,-0.0396821
1.1550000,1.1550000,1.1550000,-0.0153733,0.0009837,-0.4397942,-0.0153733,-0.0117745,-0.0391498
1.1575000,1.1575000,1.1575000,-0.0151594,0.0009787,-0.4367752,-0.0151594,-0.0116019,-0.0386261
1.1600000,1.1600000,1.1600000,-0.0149489,0.0009736,-0.4337842,-0.0149489,-0.0114322,-0.0381109
1.1625000,1.1625000,1.1625000,-0.0147420,0.0009686,-0.4308208,-0.0147420,-0.0112653,-0.0376038
1.1650000,1.1650000,1.1650000,-0.0145383,0.0009636,-0.4278848,-0.0145383,-0.0111011,-0.0371049
1.1675000,1.1675000,1.1675000,-0.0143380,0.0009587,-0.4249758,-0.0143380,-0.0109396,-0.0366140
1.1700000,1.1700000,1.1700000,-0.0141409,0.0009537,-0.4220935,-0.0141409,-0.0107808,-0.0361308
1.1725000,1.1725000,1.1725000,-0.0139470,0.0009489,-0.4192376,-0.0139470,-0.0106245,-0.0356554
1.1750000,1.1750000,1.1750000,-0.0137563,0.0009440,-0.4164078,-0.0137563,-0.0104708,-0.0351874
1.1775000,1.1775000,1.1775000,-0.0135686,0.0009392,-0.4136038,-0.0135686,-0.0103196,-0.0347268
1.1800000,1.1800000,1.1800000,-0.0133839,0.0009344,-0.4108253,-0.0133839,-0.0101709,-0.0342735
1.1825000,1.1825000,1.1825000,-0.0132021,0.0009296,-0.4080720,-0.0132021,-0.0100246,-0.0338273
1.1850000,1.1850000,1.1850000,-0.0130233,0.0009249,-0.4053436,-0.0130233,-0.0098806,-0.0333881
1.1875000,1.1875000,1.1875000,-0.0128473,0.0009202,-0.4026398,-0.0128473,-0.0097390,-0.0329557
1.1900000,1.1900000,1.1900000,-0.0126741,0.0009155,-0.3999604,-0.0126741,-0.0095997,-0.0325301
1.1925000,1.1925000,1.1925000,-0.0125037,0.0009108,-0.3973050,-0.0125037,-0.0094625,-0.0321111
1.1950000,1.1950000,1.1950000,-0.0123359,0.0009062,-0.3946734,-0.0123359,-0.0093276,-0.0316986
1.1975000,1.1975000,1.1975000,-0.0121708,0.0009016,-0.3920654,-0.0121708,-0.0091949,-0.0312925
1.2000000,1.2000000,1.2000000,-0.0120083,0.0008970,-0.3894806,-0.0120083,-0.0090642,-0.0308926
1.2025000,1.2025000,1.2025000,-0.0118483,0.0008925,-0.3869187,-0.0118483,-0.0089357,-0.0304989
1.2050000,1.2050000,1.2050000,-0.0116908,0.0008880,-0.3843797,-0.0116908,-0.0088091,-0.0301112
1.2075000,1.2075000,1.2075000,-0.0115358,0.0008835,-0.3818631,-0.0115358,-0.0086846,-0.0297294
1.2100000,1.2100000,1.2100000,-0.0113832,0.0008791,-0.3793687,-0.0113832,-0.0085621,-0.0293535
1.2125000,1.2125000,1.2125000,-0.0112330,0.0008746,-0.3768963,-0.0112330,-0.0084415,-0.0289833
1.2150000,1.2150000,1.2150000,-0.0110851,0.0008702,-0.3744457,-0.0110851,-0.0083228,-0.0286188
1.2175000,1.2175000,1.2175000,-0.0109395,0.0008659,-0.3720165,-0.0109395,-0.0082059,-0.0282597
1.2200000,1.2200000,1.2200000,-0.0107961,0.0008615,-0.3696086,-0.0107961,-0.0080909,-0.0279061
1.2225000,1.2225000,1.2225000,-0.0106549,0.0008572,-0.3672217,-0.0106549,-0.0079777,-0.0275578
1.2250000,1.2250000,1.2250000,-0.0105159,0.0008529,-0.3648556,-0.0105159,-0.0078662,-0.0272148
1.2275000,1.2275000,1.2275000,-0.0103791,0.0008487,-0.3625101,-0.0103791,-0.0077565,-0.0268769
1.2300000,1.2300000,1.2300000,-0.0102443,0.0008444,-0.3601849,-0.0102443,-0.0076485,-0.0265441
1.2325000,1.2325000,1.2325000,-0.0101116,0.0008402,-0.3578798,-0.0101116,-0.0075422,-0.0262162
1.2350000,1.2350000,1.2350000,-0.0099809,0.0008360,-0.3555946,-0.0099809,-0.0074375,-0.0258932
1.2375000,1.2375000,1.2375000,-0.0098522,0.0008319,-0.3533291,-0.0098522,-0.0073345,-0.0255750
1.2400000,1.2400000,1.2400000,-0.0097254,0.0008277,-0.3510830,-0.0097254,-0.0072330,-0.0252615
1.2425000,1.2425000,1.2425000,-0.0096006,0.0008236,-0.3488562,-0.0096006,-0.0071331,-0.0249527
1.2450000,1.2450000,1.2450000,-0.0094776,0.0008195,-0.3466484,-0.0094776,-0.0070347,-0.0246484
1.2475000,1.2475000,1.2475000,-0.0093565,0.0008155,-0.3444595,-0.0093565,-0.0069378,-0.0243486
1.2500000,1.2500000,1.2500000,-0.0092372,0.0008114,-0.3422891,-0.0092372,-0.0068424,-0.0240532
1.2525000,1.2525000,1.2525000,-0.0091197,0.0008074,-0.3401373,-0.0091197,-0.0067485,-0.0237622
1.2550000,1.2550000,1.2550000,-0.0090039,0.0008034,-0.3380036,-0.0090039,-0.0066560,-0.0234753
1.2575000,1.2575000,1.2575000,-0.0088899,0.0007995,-0.3358880,-0.0088899,-0.0065649,-0.0231927
1.2600000,1.2600000,1.2600000,-0.0087775,0.0007955,-0.3337902,-0.0087775,-0.0064752,-0.0229142
1.2625000,1.2625000,1.2625000,-0.0086669,0.0007916,-0.3317101,-0.0086669,-0.0063868,-0.0226397
1.2650000,1.2650000,1.2650000,-0.0085578,0.0007877,-0.3296475,-0.0085578,-0.0062998,-0.0223691
1.2675000,1.2675000,1.2675000,-0.0084504,0.0007839,-0.3276021,-0.0084504,-0.0062141,-0.0221025
1.2700000,1.2700000,1.2700000,-0.0083446,0.0007800,-0.3255738,-0.0083446,-0.0061297,-0.0218397
1.2725000,1.2725000,1.2725000,-0.0082403,0.0007762,-0.3235625,-0.0082403,-0.0060465,-0.0215807
1.2750000,1.2750000,1.2750000,-0.0081375,0.0007724,-0.3215679,-0.0081375,-0.0059646,-0.0213254
1.2775000,1.2775000,1.2775000,-0.0080363,0.0007686,-0.3195899,-0.0080363,-0.0058839,-0.0210738
1.2800000,1.2800000,1.2800000,-0.0079365,0.0007649,-0.3176282,-0.0079365,-0.0058045,-0.0208257
1.2825000,1.2825000,1.2825000,-0.0078382,0.0007611,-0.3156828,-0.0078382,-0.0057262,-0.0205812
1.2850000,1.2850000,1.2850000,-0.0077413,0.0007574,-0.3137534,-0.0077413,-0.0056490,-0.0203402
1.2875000,1.2875000,1.2875000,-0.0076458,0.0007537,-0.3118399,-0.0076458,-0.0055730,-0.0201025
1.2900000,1.2900000,1.2900000,-0.0075517,0.0007501,-0.3099421,-0.0075517,-0.0054982,-0.0198682
1.2925000,1.2925000,1.2925000,-0.0074589,0.0007464,-0.3080599,-0.0074589,-0.0054244,-0.0196373
1.2950000,1.2950000,1.2950000,-0.0073675,0.0007428,-0.3061931,-0.0073675,-0.0053518,-0.0194095
1.2975000,1.2975000,1.2975000,-0.0072774,0.0007392,-0.3043415,-0.0072774,-0.0052802,-0.0191850
1.3000000,1.3000000,1.3000000,-0.0071887,0.0007356,-0.3025049,-0.0071887,-0.0052096,-0.0189636
1.3025000,1.3025000,1.3025000,-0.0071011,0.0007321,-0.3006833,-0.0071011,-0.0051401,-0.0187453
1.3050000,1.3050000,1.3050000,-0.0070148,0.0007286,-0.2988765,-0.0070148,-0.0050716,-0.0185301
1.3075000,1.3075000,1.3075000,-0.0069298,0.0007251,-0.2970843,-0.0069298,-0.0050042,-0.0183178
1.3100000,1.3100000,1.3100000,-0.0068460,0.0007216,-0.2953066,-0.0068460,-0.0049377,-0.0181085
1.3125000,1.3125000,1.3125000,-0.0067633,0.0007181,-0.2935432,-0.0067633,-0.0048721,-0.0179021
1.3150000,1.3150000,1.3150000,-0.0066818,0.0007146,-0.2917939,-0.0066818,-0.0048075,-0.0176985
1.3175000,1.3175000,1.3175000,-0.0066015,0.0007112,-0.2900587,-0.0066015,-0.0047439,-0.0174977
1.3200000,1.3200000,1.3200000,-0.0065223,0.0007078,-0.2883374,-0.0065223,-0.0046812,-0.0172997
1.3225000,1.3225000,1.3225000,-0.0064442,0.0007044,-0.2866298,-0.0064442,-0.0046194,-0.0171044
1.3250000,1.3250000,1.3250000,-0.0063673,0.0007010,-0.2849359,-0.0063673,-0.0045584,-0.0169118
1.3275000,1.3275000,1.3275000,-0.0062914,0.0006977,-0.2832554,-0.0062914,-0.0044984,-0.0167218
1.3300000,1.3300000,1.3300000,-0.0062165,0.0006944,-0.2815882,-0.0062165,-0.0044392,-0.0165344
1.3325000,1.3325000,1.3325000,-0.0061427,0.0006911,-0.2799343,-0.0061427,-0.0043809,-0.0163495
1.3350000,1.3350000,1.3350000,-0.0060700,0.0006878,-0.2782934,-0.0060700,-0.0043234,-0.0161672
1.3375000,1.3375000,1.3375000,-0.0059982,0.0006845,-0.2766655,-0.0059982,-0.0042667,-0.0159873
1.3400000,1.3400000,1.3400000,-0.0059274,0.0006813,-0.2750504,-0.0059274,-0.0042108,-0.0158098
1.3425000,1.3425000,1.3425000,-0.0058577,0.0006780,-0.2734480,-0.0058577,-0.0041557,-0.0156348
1.3450000,1.3450000,1.3450000,-0.0057888,0.0006748,-0.2718581,-0.0057888,-0.0041014,-0.0154620
1.3475000,1.3475000,1.3475000,-0.0057210,0.0006716,-0.2702807,-0.0057210,-0.0040479,-0.0152916
1.3500000,1.3500000,1.3500000,-0.0056540,0.0006685,-0.2687156,-0.0056540,-0.0039952,-0.0151235
1.3525000,1.3525000,1.3525000,-0.0055880,0.0006653,-0.2671627,-0.0055880,-0.0039432,-0.0149576
1.3550000,1.3550000,1.3550000,-0.0055229,0.0006622,-0.2656219,-0.0055229,-0.0038919,-0.0147940
1.3575000,1.3575000,1.3575000,-0.0054587,0.0006590,-0.2640930,-0.0054587,-0.0038413,-0.0146325
1.3600000,1.3600000,1.3600000,-0.0053953,0.0006559,-0.2625759,-0.0053953,-0.0037915,-0.0144731
1.3625000,1.3625000,1.3625000,-0.0053328,0.0006529,-0.2610706,-0.0053328,-0.0037423,-0.0143159
1.3650000,1.3650000,1.3650000,-0.0052712,0.0006498,-0.2595769,-0.0052712,-0.0036939,-0.0141607
1.3675000,1.3675000,1.3675000,-0.0052104,0.0006468,-0.2580947,-0.0052104,-0.0036461,-0.0140076
1.3700000,1.3700000,1.3700000,-0.0051504,0.0006437,-0.2566239,-0.0051504,-0.0035990,-0.0138564
1.3725000,1.3725000,1.3725000,-0.0050912,0.0006407,-0.2551643,-0.0050912,-0.0035525,-0.0137073
1.3750000,1.3750000,1.3750000,-0.0050329,0.0006377,-0.2537159,-0.0050329,-0.0035067,-0.0135601
1.3775000,1.3775000,1.3775000,-0.0049753,0.0006347,-0.2522786,-0.0049753,-0.0034615,-0.0134149
1.3800000,1.3800000,1.3800000,-0.0049185,0.0006318,-0.2508522,-0.0049185,-0.0034170,-0.0132715
1.3825000,1.3825000,1.3825000,-0.0048624,0.0006289,-0.2494366,-0.0048624,-0.0033731,-0.0131300
1.3850000,1.3850000,1.3850000,-0.0048071,0.0006259,-0.2480318,-0.0048071,-0.0033297,-0.0129903
1.3875000,1.3875000,1.3875000,-0.0047525,0.0006230,-0.2466377,-0.0047525,-0.0032870,-0.0128525
1.3900000,1.3900000,1.3900000,-0.0046987,0.0006201,-0.2452541,-0.0046987,-0.0032449,-0.0127164
1.3925000,1.3925000,1.3925000,-0.0046456,0.0006173,-0.2438809,-0.0046456,-0.0032033,-0.0125820
1.3950000,1.3950000,1.3950000,-0.0045932,0.0006144,-0.2425180,-0.0045932,-0.0031623,-0.0124494
1.3975000,1.3975000,1.3975000,-0.0045414,0.0006116,-0.2411654,-0.0045414,-0.0031219,-0.0123185
1.4000000,1.4000000,1.4000000,-0.0044904,0.0006087,-0.2398230,-0.0044904,-0.0030820,-0.0121893
1.4025000,1.4025000,1.4025000,-0.0044400,0.0006059,-0.2384905,-0.0044400,-0.0030427,-0.0120617
1.4050000,1.4050000,1.4050000,-0.0043903,0.0006031,-0.2371681,-0.0043903,-0.0030039,-0.0119358
1.4075000,1.4075000,1.4075000,-0.0043412,0.0006004,-0.2358555,-0.0043412,-0.0029657,-0.0118114
1.4100000,1.4100000,1.4100000,-0.0042928,0.0005976,-0.2345526,-0.0042928,-0.0029279,-0.0116887
