# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],Uslab(d)[kJ/mol],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol]
1.3450000,1.3450000,1.3450000,-0.0014729,-0.0005713,-0.0783606,-0.0014729,-0.0023216,-0.0026039
1.3475000,1.3475000,1.3475000,-0.0014564,-0.0005682,-0.0779223,-0.0014564,-0.0023018,-0.0025698
1.3500000,1.3500000,1.3500000,-0.0014402,-0.0005650,-0.0774873,-0.0014402,-0.0022823,-0.0025362
1.3525000,1.3525000,1.3525000,-0.0014242,-0.0005619,-0.0770556,-0.0014242,-0.0022630,-0.0025030
1.3550000,1.3550000,1.3550000,-0.0014084,-0.0005588,-0.0766270,-0.0014084,-0.0022439,-0.0024703
1.3575000,1.3575000,1.3575000,-0.0013928,-0.0005558,-0.0762016,-0.0013928,-0.0022250,-0.0024381
1.3600000,1.3600000,1.3600000,-0.0013774,-0.0005528,-0.0757793,-0.0013774,-0.0022063,-0.0024063
1.3625000,1.3625000,1.3625000,-0.0013622,-0.0005497,-0.0753602,-0.0013622,-0.0021878,-0.0023749
1.3650000,1.3650000,1.3650000,-0.0013472,-0.0005467,-0.0749442,-0.0013472,-0.0021695,-0.0023439
1.3675000,1.3675000,1.3675000,-0.0013324,-0.0005438,-0.0745312,-0.0013324,-0.0021515,-0.0023134
1.3700000,1.3700000,1.3700000,-0.0013178,-0.0005408,-0.0741213,-0.0013178,-0.0021336,-0.0022833
1.3725000,1.3725000,1.3725000,-0.0013033,-0.0005379,-0.0737143,-0.0013033,-0.0021159,-0.0022536
1.3750000,1.3750000,1.3750000,-0.0012891,-0.0005350,-0.0733104,-0.0012891,-0.0020984,-0.0022243
1.3775000,1.3775000,1.3775000,-0.0012750,-0.0005321,-0.0729094,-0.0012750,-0.0020812,-0.0021954
1.3800000,1.3800000,1.3800000,-0.0012611,-0.0005292,-0.0725113,-0.0012611,-0.0020641,-0.0021669
1.3825000,1.3825000,1.3825000,-0.0012474,-0.0005264,-0.0721161,-0.0012474,-0.0020471,-0.0021388
1.3850000,1.3850000,1.3850000,-0.0012339,-0.0005236,-0.0717238,-0.0012339,-0.0020304,-0.0021110
1.3875000,1.3875000,1.3875000,-0.0012205,-0.0005208,-0.0713343,-0.0012205,-0.0020139,-0.0020836
1.3900000,1.3900000,1.3900000,-0.0012073,-0.0005180,-0.0709477,-0.0012073,-0.0019975,-0.0020566
1.3925000,1.3925000,1.3925000,-0.0011943,-0.0005152,-0.0705638,-0.0011943,-0.0019813,-0.0020300
1.3950000,1.3950000,1.3950000,-0.0011814,-0.0005125,-0.0701827,-0.0011814,-0.0019653,-0.0020037
1.3975000,1.3975000,1.3975000,-0.0011687,-0.0005097,-0.0698044,-0.0011687,-0.0019494,-0.0019778
1.4000000,1.4000000,1.4000000,-0.0011561,-0.0005070,-0.0694288,-0.0011561,-0.0019337,-0.0019522
1.4025000,1.4025000,1.4025000,-0.0011437,-0.0005043,-0.0690558,-0.0011437,-0.0019182,-0.0019270
1.4050000,1.4050000,1.4050000,-0.0011315,-0.0005017,-0.0686856,-0.0011315,-0.0019029,-0.0019021
1.4075000,1.4075000,1.4075000,-0.0011194,-0.0004990,-0.0683179,-0.0011194,-0.0018877,-0.0018775
1.4100000,1.4100000,1.4100000,-0.0011075,-0.0004964,-0.0679529,-0.0011075,-0.0018727,-0.0018533
1.4125000,1.4125000,1.4125000,-0.0010957,-0.0004938,-0.0675906,-0.0010957,-0.0018578,-0.0018294
1.4150000,1.4150000,1.4150000,-0.0010841,-0.0004912,-0.0672307,-0.0010841,-0.0018431,-0.0018058
1.4175000,1.4175000,1.4175000,-0.0010726,-0.0004886,-0.0668735,-0.0010726,-0.0018286,-0.0017825
1.4200000,1.4200000,1.4200000,-0.0010612,-0.0004860,-0.0665187,-0.0010612,-0.0018142,-0.0017595
1.4225000,1.4225000,1.4225000,-0.0010500,-0.0004835,-0.0661665,-0.0010500,-0.0017999,-0.0017369
1.4250000,1.4250000,1.4250000,-0.0010389,-0.0004810,-0.0658168,-0.0010389,-0.0017858,-0.0017145
1.4275000,1.4275000,1.4275000,-0.0010280,-0.0004785,-0.0654695,-0.0010280,-0.0017719,-0.0016924
1.4300000,1.4300000,1.4300000,-0.0010172,-0.0004760,-0.0651247,-0.0010172,-0.0017580,-0.0016706
1.4325000,1.4325000,1.4325000,-0.0010065,-0.0004735,-0.0647823,-0.0010065,-0.0017444,-0.0016491
1.4350000,1.4350000,1.4350000,-0.0009960,-0.0004711,-0.0644422,-0.0009960,-0.0017309,-0.0016279
1.4375000,1.4375000,1.4375000,-0.0009855,-0.0004686,-0.0641046,-0.0009855,-0.0017175,-0.0016070
1.4400000,1.4400000,1.4400000,-0.0009753,-0.0004662,-0.0637693,-0.0009753,-0.0017042,-0.0015863
1.4425000,1.4425000,1.4425000,-0.0009651,-0.0004638,-0.0634364,-0.0009651,-0.0016911,-0.0015659
1.4450000,1.4450000,1.4450000,-0.0009551,-0.0004614,-0.0631058,-0.0009551,-0.0016781,-0.0015458
1.4475000,1.4475000,1.4475000,-0.0009451,-0.0004590,-0.0627775,-0.0009451,-0.0016653,-0.0015260
1.4500000,1.4500000,1.4500000,-0.0009353,-0.0004567,-0.0624514,-0.0009353,-0.0016526,-0.0015064
1.4525000,1.4525000,1.4525000,-0.0009257,-0.0004543,-0.0621276,-0.0009257,-0.0016400,-0.0014870
1.4550000,1.4550000,1.4550000,-0.0009161,-0.0004520,-0.0618061,-0.0009161,-0.0016276,-0.0014679
1.4575000,1.4575000,1.4575000,-0.0009067,-0.0004497,-0.0614867,-0.0009067,-0.0016152,-0.0014491
1.4600000,1.4600000,1.4600000,-0.0008973,-0.0004474,-0.0611696,-0.0008973,-0.0016030,-0.0014305
1.4625000,1.4625000,1.4625000,-0.0008881,-0.0004451,-0.0608546,-0.0008881,-0.0015909,-0.0014121
1.4650000,1.4650000,1.4650000,-0.0008790,-0.0004429,-0.0605418,-0.0008790,-0.0015790,-0.0013940
1.4675000,1.4675000,1.4675000,-0.0008700,-0.0004406,-0.0602312,-0.0008700,-0.0015671,-0.0013761
1.4700000,1.4700000,1.4700000,-0.0008611,-0.0004384,-0.0599227,-0.0008611,-0.0015554,-0.0013585
1.4725000,1.4725000,1.4725000,-0.0008523,-0.0004362,-0.0596163,-0.0008523,-0.0015438,-0.0013411
1.4750000,1.4750000,1.4750000,-0.0008436,-0.0004340,-0.0593119,-0.0008436,-0.0015323,-0.0013239
1.4775000,1.4775000,1.4775000,-0.0008351,-0.0004318,-0.0590097,-0.0008351,-0.0015210,-0.0013069
1.4800000,1.4800000,1.4800000,-0.0008266,-0.0004296,-0.0587095,-0.0008266,-0.0015097,-0.0012901
1.4825000,1.4825000,1.4825000,-0.0008182,-0.0004275,-0.0584113,-0.0008182,-0.0014986,-0.0012736
1.4850000,1.4850000,1.4850000,-0.0008099,-0.0004253,-0.0581151,-0.0008099,-0.0014875,-0.0012572
1.4875000,1.4875000,1.4875000,-0.0008017,-0.0004232,-0.0578210,-0.0008017,-0.0014766,-0.0012411
1.4900000,1.4900000,1.4900000,-0.0007937,-0.0004211,-0.0575288,-0.0007937,-0.0014658,-0.0012252
1.4925000,1.4925000,1.4925000,-0.0007857,-0.0004190,-0.0572386,-0.0007857,-0.0014551,-0.0012095
1.4950000,1.4950000,1.4950000,-0.0007778,-0.0004169,-0.0569504,-0.0007778,-0.0014444,-0.0011940
1.4975000,1.4975000,1.4975000,-0.0007700,-0.0004148,-0.0566641,-0.0007700,-0.0014339,-0.0011787
1.5000000,1.5000000,1.5000000,-0.0007622,-0.0004128,-0.0563797,-0.0007622,-0.0014235,-0.0011635
1.5025000,1.5025000,1.5025000,-0.0007546,-0.0004107,-0.0560972,-0.0007546,-0.0014132,-0.0011486
1.5050000,1.5050000,1.5050000,-0.0007471,-0.0004087,-0.0558166,-0.0007471,-0.0014030,-0.0011339
1.5075000,1.5075000,1.5075000,-0.0007396,-0.0004067,-0.0555378,-0.0007396,-0.0013929,-0.0011193
1.5100000,1.5100000,1.5100000,-0.0007323,-0.0004047,-0.0552610,-0.0007323,-0.0013829,-0.0011050
1.5125000,1.5125000,1.5125000,-0.0007250,-0.0004027,-0.0549859,-0.0007250,-0.0013730,-0.0010908
1.5150000,1.5150000,1.5150000,-0.0007178,-0.0004007,-0.0547127,-0.0007178,-0.0013632,-0.0010768
1.5175000,1.5175000,1.5175000,-0.0007107,-0.0003987,-0.0544413,-0.0007107,-0.0013535,-0.0010629
1.5200000,1.5200000,1.5200000,-0.0007037,-0.0003968,-0.0541717,-0.0007037,-0.0013438,-0.0010493
1.5225000,1.5225000,1.5225000,-0.0006967,-0.0003948,-0.0539039,-0.0006967,-0.0013343,-0.0010358
1.5250000,1.5250000,1.5250000,-0.0006899,-0.0003929,-0.0536378,-0.0006899,-0.0013249,-0.0010225
1.5275000,1.5275000,1.5275000,-0.0006831,-0.0003910,-0.0533735,-0.0006831,-0.0013155,-0.0010094
1.5300000,1.5300000,1.5300000,-0.0006764,-0.0003891,-0.0531109,-0.0006764,-0.0013062,-0.0009964
1.5325000,1.5325000,1.5325000,-0.0006698,-0.0003872,-0.0528500,-0.0006698,-0.0012971,-0.0009836
1.5350000,1.5350000,1.5350000,-0.0006632,-0.0003853,-0.0525909,-0.0006632,-0.0012880,-0.0009709
1.5375000,1.5375000,1.5375000,-0.0006567,-0.0003835,-0.0523334,-0.0006567,-0.0012790,-0.0009584
1.5400000,1.5400000,1.5400000,-0.0006503,-0.0003816,-0.0520776,-0.0006503,-0.0012700,-0.0009461
1.5425000,1.5425000,1.5425000,-0.0006440,-0.0003798,-0.0518235,-0.0006440,-0.0012612,-0.0009339
1.5450000,1.5450000,1.5450000,-0.0006377,-0.0003779,-0.0515711,-0.0006377,-0.0012524,-0.0009219
1.5475000,1.5475000,1.5475000,-0.0006315,-0.0003761,-0.0513203,-0.0006315,-0.0012438,-0.0009100
1.5500000,1.5500000,1.5500000,-0.0006254,-0.0003743,-0.0510711,-0.0006254,-0.0012352,-0.0008983
1.5525000,1.5525000,1.5525000,-0.0006194,-0.0003725,-0.0508235,-0.0006194,-0.0012267,-0.0008867
1.5550000,1.5550000,1.5550000,-0.0006134,-0.0003707,-0.0505775,-0.0006134,-0.0012182,-0.0008752
1.5575000,1.5575000,1.5575000,-0.0006075,-0.0003690,-0.0503331,-0.0006075,-0.0012099,-0.0008639
1.5600000,1.5600000,1.5600000,-0.0006016,-0.0003672,-0.0500903,-0.0006016,-0.0012016,-0.0008528
1.5625000,1.5625000,1.5625000,-0.0005958,-0.0003654,-0.0498490,-0.0005958,-0.0011934,-0.0008417
1.5650000,1.5650000,1.5650000,-0.0005901,-0.0003637,-0.0496093,-0.0005901,-0.0011853,-0.0008309
1.5675000,1.5675000,1.5675000,-0.0005845,-0.0003620,-0.0493712,-0.0005845,-0.0011772,-0.0008201
1.5700000,1.5700000,1.5700000,-0.0005789,-0.0003603,-0.0491345,-0.0005789,-0.0011692,-0.0008095
1.5725000,1.5725000,1.5725000,-0.0005733,-0.0003585,-0.0488994,-0.0005733,-0.0011613,-0.0007990
1.5750000,1.5750000,1.5750000,-0.0005679,-0.0003569,-0.0486657,-0.0005679,-0.0011535,-0.0007886
1.5775000,1.5775000,1.5775000,-0.0005625,-0.0003552,-0.0484336,-0.0005625,-0.0011457,-0.0007784
1.5800000,1.5800000,1.5800000,-0.0005571,-0.0003535,-0.0482029,-0.0005571,-0.0011380,-0.0007683
1.5825000,1.5825000,1.5825000,-0.0005518,-0.0003518,-0.0479737,-0.0005518,-0.0011304,-0.0007583
1.5850000,1.5850000,1.5850000,-0.0005466,-0.0003502,-0.0477459,-0.0005466,-0.0011229,-0.0007485
1.5875000,1.5875000,1.5875000,-0.0005414,-0.0003485,-0.0475196,-0.0005414,-0.0011154,-0.0007387
1.5900000,1.5900000,1.5900000,-0.0005363,-0.0003469,-0.0472947,-0.0005363,-0.0011080,-0.0007291
1.5925000,1.5925000,1.5925000,-0.0005313,-0.0003453,-0.0470713,-0.0005313,-0.0011006,-0.0007196
1.5950000,1.5950000,1.5950000,-0.0005263,-0.0003437,-0.0468492,-0.0005263,-0.0010933,-0.0007103
1.5975000,1.5975000,1.5975000,-0.0005213,-0.0003421,-0.0466286,-0.0005213,-0.0010861,-0.0007010
