# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],USlab(d)[kJ/mol],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UCPlus(d)[kJ/mol],UCMinus(d)[kJ/mol],UCMoreLJ(d)[kJ/mol],UCLessLJ(d)[kJ/mol],UCEps20(d)[kJ/mol],UCMin(d)[kJ/mol],UKMin(d)[kJ/mol],UClMin(d)[kJ/mol],UC2AMin(d)[kJ/mol],UC4AMin(d)[kJ/mol],UCPlusMin(d)[kJ/mol],UCMinusMin(d)[kJ/mol],UCMoreLJMin(d)[kJ/mol],UCLessLJMin(d)[kJ/mol],UCEps20Min(d)[kJ/mol]
0.0000000,0.0000000,0.0000000,inf,nan,364698097177665017356341106841923616768.0000000,27366713800251671229127916889101790973289679921610752.0000000,17903385563074107673198375653808102749083397651431424.0000000,105294001925330421667075388835943560629099597727268864.0000000,1941642953742605122752769030659834601605341185572864.0000000,74333246490378718097794900165986610999809368465080320.0000000,27366713800251671229127916889101790973289679921610752.0000000,27366713800251671229127916889101790973289679921610752.0000000,32260944129932853268651503688105577085314569479389184.0000000,20403612583605374628187351495241693428432282666926080.0000000,545553164830693186765986530350901985705916295611940864.0000000,27366713800251671229127916889101790973289679921610752.0000000,17903385563074107673198375653808102749083397651431424.0000000,105294001925330421667075388835943560629099597727268864.0000000,1941642953742605122752769030659834601605341185572864.0000000,74333246490378718097794900165986610999809368465080320.0000000,27366713800251671229127916889101790973289679921610752.0000000,27366713800251671229127916889101790973289679921610752.0000000,32260944129932853268651503688105577085314569479389184.0000000,20403612583605374628187351495241693428432282666926080.0000000,545553164830693186765986530350901985705916295611940864.0000000
1.2000000,1.2000000,1.2000000,-0.0014793,0.0001560,-0.0649416,-0.0014793,-0.0616930,-0.0711426,-0.0003481,-0.0025472,-0.0154076,-0.0197192,-0.0017438,-0.0011029,-0.0188297,-0.0014885,-1.0394269,-0.8650992,-0.0003499,-0.0025640,-0.5206098,-0.4322836,-0.0017547,-0.0011098,-0.0189539
1.2025000,1.2025000,1.2025000,-0.0014608,0.0001553,-0.0645356,-0.0014608,-0.0611507,-0.0705668,-0.0003438,-0.0025154,-0.0152620,-0.0195608,-0.0017221,-0.0010891,-0.0185947,-0.0014699,-1.0349572,-0.8617001,-0.0003455,-0.0025319,-0.5183637,-0.4305874,-0.0017327,-0.0010959,-0.0187166
1.2050000,1.2050000,1.2050000,-0.0014426,0.0001546,-0.0641329,-0.0014426,-0.0606141,-0.0699969,-0.0003395,-0.0024841,-0.0151179,-0.0194042,-0.0017006,-0.0010756,-0.0183632,-0.0014515,-1.0305163,-0.8583210,-0.0003412,-0.0025003,-0.5161322,-0.4289011,-0.0017111,-0.0010822,-0.0184828
1.2075000,1.2075000,1.2075000,-0.0014247,0.0001538,-0.0637336,-0.0014247,-0.0600833,-0.0694328,-0.0003353,-0.0024532,-0.0149756,-0.0192491,-0.0016795,-0.0010622,-0.0181350,-0.0014334,-1.0261038,-0.8549618,-0.0003369,-0.0024691,-0.5139151,-0.4272248,-0.0016898,-0.0010687,-0.0182523
1.2100000,1.2100000,1.2100000,-0.0014070,0.0001531,-0.0633375,-0.0014070,-0.0595581,-0.0688746,-0.0003311,-0.0024228,-0.0148348,-0.0190957,-0.0016587,-0.0010490,-0.0179101,-0.0014156,-1.0217196,-0.8516224,-0.0003327,-0.0024384,-0.5117122,-0.4255582,-0.0016687,-0.0010554,-0.0180253
1.2125000,1.2125000,1.2125000,-0.0013896,0.0001524,-0.0629448,-0.0013896,-0.0590385,-0.0683221,-0.0003270,-0.0023928,-0.0146955,-0.0189439,-0.0016381,-0.0010361,-0.0176884,-0.0013980,-1.0173633,-0.8483024,-0.0003286,-0.0024081,-0.5095235,-0.4239013,-0.0016480,-0.0010423,-0.0178015
1.2150000,1.2150000,1.2150000,-0.0013725,0.0001517,-0.0625553,-0.0013725,-0.0585244,-0.0677753,-0.0003230,-0.0023633,-0.0145579,-0.0187936,-0.0016179,-0.0010233,-0.0174700,-0.0013807,-1.0130348,-0.8450019,-0.0003246,-0.0023783,-0.5073488,-0.4222542,-0.0016276,-0.0010294,-0.0175809
1.2175000,1.2175000,1.2175000,-0.0013556,0.0001510,-0.0621690,-0.0013556,-0.0580158,-0.0672340,-0.0003190,-0.0023342,-0.0144217,-0.0186450,-0.0015980,-0.0010107,-0.0172547,-0.0013636,-1.0087338,-0.8417206,-0.0003205,-0.0023489,-0.5051881,-0.4206166,-0.0016075,-0.0010167,-0.0173636
1.2200000,1.2200000,1.2200000,-0.0013389,0.0001504,-0.0617859,-0.0013389,-0.0575125,-0.0666983,-0.0003151,-0.0023055,-0.0142871,-0.0184978,-0.0015783,-0.0009982,-0.0170425,-0.0013468,-1.0044601,-0.8384585,-0.0003166,-0.0023199,-0.5030411,-0.4189885,-0.0015877,-0.0010041,-0.0171493
1.2225000,1.2225000,1.2225000,-0.0013225,0.0001497,-0.0614059,-0.0013225,-0.0570146,-0.0661680,-0.0003112,-0.0022772,-0.0141540,-0.0183522,-0.0015590,-0.0009860,-0.0168333,-0.0013302,-1.0002134,-0.8352153,-0.0003127,-0.0022914,-0.5009078,-0.4173698,-0.0015681,-0.0009918,-0.0169382
1.2250000,1.2250000,1.2250000,-0.0013063,0.0001490,-0.0610291,-0.0013063,-0.0565219,-0.0656431,-0.0003074,-0.0022493,-0.0140223,-0.0182081,-0.0015399,-0.0009739,-0.0166271,-0.0013139,-0.9959936,-0.8319909,-0.0003089,-0.0022632,-0.4987880,-0.4157605,-0.0015489,-0.0009796,-0.0167301
1.2275000,1.2275000,1.2275000,-0.0012903,0.0001483,-0.0606553,-0.0012903,-0.0560344,-0.0651235,-0.0003037,-0.0022218,-0.0138921,-0.0180655,-0.0015210,-0.0009620,-0.0164239,-0.0012978,-0.9918004,-0.8287851,-0.0003051,-0.0022355,-0.4966817,-0.4141605,-0.0015299,-0.0009676,-0.0165249
1.2300000,1.2300000,1.2300000,-0.0012746,0.0001476,-0.0602846,-0.0012746,-0.0555520,-0.0646092,-0.0003000,-0.0021947,-0.0137633,-0.0179243,-0.0015025,-0.0009503,-0.0162235,-0.0012819,-0.9876335,-0.8255979,-0.0003014,-0.0022081,-0.4945887,-0.4125697,-0.0015112,-0.0009557,-0.0163227
1.2325000,1.2325000,1.2325000,-0.0012590,0.0001470,-0.0599168,-0.0012590,-0.0550746,-0.0641001,-0.0002963,-0.0021679,-0.0136360,-0.0177846,-0.0014842,-0.0009387,-0.0160260,-0.0012663,-0.9834928,-0.8224290,-0.0002977,-0.0021811,-0.4925089,-0.4109881,-0.0014927,-0.0009441,-0.0161234
1.2350000,1.2350000,1.2350000,-0.0012437,0.0001463,-0.0595521,-0.0012437,-0.0546022,-0.0635961,-0.0002927,-0.0021416,-0.0135100,-0.0176463,-0.0014662,-0.0009273,-0.0158313,-0.0012508,-0.9793781,-0.8192784,-0.0002941,-0.0021546,-0.4904423,-0.4094155,-0.0014745,-0.0009326,-0.0159269
1.2375000,1.2375000,1.2375000,-0.0012287,0.0001457,-0.0591904,-0.0012287,-0.0541348,-0.0630972,-0.0002892,-0.0021156,-0.0133854,-0.0175094,-0.0014484,-0.0009160,-0.0156394,-0.0012356,-0.9752890,-0.8161459,-0.0002905,-0.0021284,-0.4883886,-0.4078519,-0.0014566,-0.0009212,-0.0157333
1.2400000,1.2400000,1.2400000,-0.0012138,0.0001450,-0.0588315,-0.0012138,-0.0536722,-0.0626032,-0.0002857,-0.0020900,-0.0132622,-0.0173740,-0.0014309,-0.0009050,-0.0154501,-0.0012206,-0.9712255,-0.8130313,-0.0002870,-0.0021025,-0.4863478,-0.4062973,-0.0014389,-0.0009101,-0.0155423
1.2425000,1.2425000,1.2425000,-0.0011991,0.0001444,-0.0584756,-0.0011991,-0.0532144,-0.0621142,-0.0002822,-0.0020648,-0.0131403,-0.0172399,-0.0014136,-0.0008940,-0.0152636,-0.0012059,-0.9671872,-0.8099345,-0.0002835,-0.0020771,-0.4843198,-0.4047515,-0.0014215,-0.0008990,-0.0153541
1.2450000,1.2450000,1.2450000,-0.0011847,0.0001437,-0.0581225,-0.0011847,-0.0527614,-0.0616301,-0.0002788,-0.0020399,-0.0130197,-0.0171071,-0.0013966,-0.0008833,-0.0150796,-0.0011913,-0.9631741,-0.8068554,-0.0002801,-0.0020520,-0.4823044,-0.4032146,-0.0014043,-0.0008882,-0.0151685
1.2475000,1.2475000,1.2475000,-0.0011704,0.0001431,-0.0577723,-0.0011704,-0.0523130,-0.0611509,-0.0002755,-0.0020154,-0.0129005,-0.0169757,-0.0013798,-0.0008726,-0.0148983,-0.0011769,-0.9591858,-0.8037939,-0.0002767,-0.0020272,-0.4803016,-0.4016864,-0.0013874,-0.0008775,-0.0149855
1.2500000,1.2500000,1.2500000,-0.0011564,0.0001424,-0.0574249,-0.0011564,-0.0518693,-0.0606764,-0.0002722,-0.0019912,-0.0127825,-0.0168456,-0.0013632,-0.0008622,-0.0147194,-0.0011628,-0.9552222,-0.8007497,-0.0002734,-0.0020028,-0.4783113,-0.4001668,-0.0013707,-0.0008669,-0.0148051
1.2525000,1.2525000,1.2525000,-0.0011425,0.0001418,-0.0570802,-0.0011425,-0.0514302,-0.0602065,-0.0002689,-0.0019673,-0.0126658,-0.0167169,-0.0013469,-0.0008518,-0.0145431,-0.0011488,-0.9512831,-0.7977229,-0.0002701,-0.0019787,-0.4763333,-0.3986559,-0.0013542,-0.0008565,-0.0146273
1.2550000,1.2550000,1.2550000,-0.0011289,0.0001412,-0.0567383,-0.0011289,-0.0509955,-0.0597414,-0.0002657,-0.0019438,-0.0125504,-0.0165894,-0.0013308,-0.0008417,-0.0143693,-0.0011350,-0.9473682,-0.7947131,-0.0002669,-0.0019550,-0.4743676,-0.3971535,-0.0013380,-0.0008462,-0.0144519
1.2575000,1.2575000,1.2575000,-0.0011154,0.0001406,-0.0563992,-0.0011154,-0.0505654,-0.0592809,-0.0002625,-0.0019206,-0.0124362,-0.0164632,-0.0013149,-0.0008316,-0.0141978,-0.0011214,-0.9434774,-0.7917204,-0.0002637,-0.0019316,-0.4724140,-0.3956595,-0.0013220,-0.0008361,-0.0142790
1.2600000,1.2600000,1.2600000,-0.0011021,0.0001399,-0.0560627,-0.0011021,-0.0501396,-0.0588248,-0.0002594,-0.0018978,-0.0123232,-0.0163383,-0.0012992,-0.0008217,-0.0140288,-0.0011081,-0.9396105,-0.7887446,-0.0002605,-0.0019086,-0.4704725,-0.3941740,-0.0013062,-0.0008261,-0.0141085
1.2625000,1.2625000,1.2625000,-0.0010890,0.0001393,-0.0557290,-0.0010890,-0.0497182,-0.0583733,-0.0002563,-0.0018752,-0.0122115,-0.0162146,-0.0012838,-0.0008120,-0.0138621,-0.0010948,-0.9357673,-0.7857855,-0.0002574,-0.0018858,-0.4685429,-0.3926968,-0.0012907,-0.0008163,-0.0139403
1.2650000,1.2650000,1.2650000,-0.0010761,0.0001387,-0.0553978,-0.0010761,-0.0493010,-0.0579262,-0.0002533,-0.0018530,-0.0121009,-0.0160921,-0.0012686,-0.0008023,-0.0136977,-0.0010818,-0.9319476,-0.7828431,-0.0002544,-0.0018634,-0.4666252,-0.3912279,-0.0012753,-0.0008066,-0.0137745
1.2675000,1.2675000,1.2675000,-0.0010634,0.0001381,-0.0550693,-0.0010634,-0.0488882,-0.0574835,-0.0002503,-0.0018310,-0.0119916,-0.0159709,-0.0012536,-0.0007928,-0.0135355,-0.0010690,-0.9281511,-0.7799172,-0.0002514,-0.0018413,-0.4647193,-0.3897672,-0.0012602,-0.0007970,-0.0136110
1.2700000,1.2700000,1.2700000,-0.0010508,0.0001375,-0.0547434,-0.0010508,-0.0484795,-0.0570452,-0.0002473,-0.0018094,-0.0118834,-0.0158508,-0.0012388,-0.0007835,-0.0133756,-0.0010563,-0.9243778,-0.7770076,-0.0002484,-0.0018195,-0.4628250,-0.3883147,-0.0012452,-0.0007876,-0.0134498
1.2725000,1.2725000,1.2725000,-0.0010384,0.0001369,-0.0544200,-0.0010384,-0.0480750,-0.0566111,-0.0002444,-0.0017881,-0.0117763,-0.0157320,-0.0012242,-0.0007742,-0.0132179,-0.0010438,-0.9206274,-0.7741144,-0.0002455,-0.0017979,-0.4609423,-0.3868703,-0.0012305,-0.0007783,-0.0132908
1.2750000,1.2750000,1.2750000,-0.0010262,0.0001363,-0.0540992,-0.0010262,-0.0476745,-0.0561812,-0.0002416,-0.0017670,-0.0116704,-0.0156143,-0.0012098,-0.0007651,-0.0130624,-0.0010315,-0.9168997,-0.7712372,-0.0002426,-0.0017767,-0.4590710,-0.3854339,-0.0012160,-0.0007691,-0.0131340
1.2775000,1.2775000,1.2775000,-0.0010142,0.0001357,-0.0537810,-0.0010142,-0.0472781,-0.0557555,-0.0002387,-0.0017463,-0.0115656,-0.0154978,-0.0011956,-0.0007561,-0.0129090,-0.0010194,-0.9131945,-0.7683761,-0.0002397,-0.0017558,-0.4572111,-0.3840055,-0.0012017,-0.0007600,-0.0129793
1.2800000,1.2800000,1.2800000,-0.0010023,0.0001351,-0.0534652,-0.0010023,-0.0468857,-0.0553340,-0.0002359,-0.0017258,-0.0114619,-0.0153824,-0.0011815,-0.0007473,-0.0127577,-0.0010074,-0.9095118,-0.7655309,-0.0002369,-0.0017352,-0.4553625,-0.3825851,-0.0011876,-0.0007511,-0.0128268
1.2825000,1.2825000,1.2825000,-0.0009906,0.0001345,-0.0531518,-0.0009906,-0.0464973,-0.0549165,-0.0002332,-0.0017056,-0.0113593,-0.0152681,-0.0011677,-0.0007385,-0.0126085,-0.0009956,-0.9058512,-0.7627014,-0.0002341,-0.0017148,-0.4535251,-0.3811724,-0.0011737,-0.0007423,-0.0126763
1.2850000,1.2850000,1.2850000,-0.0009790,0.0001340,-0.0528410,-0.0009790,-0.0461128,-0.0545031,-0.0002304,-0.0016857,-0.0112578,-0.0151550,-0.0011541,-0.0007299,-0.0124613,-0.0009839,-0.9022127,-0.7598877,-0.0002314,-0.0016947,-0.4516988,-0.3797676,-0.0011599,-0.0007336,-0.0125279
1.2875000,1.2875000,1.2875000,-0.0009676,0.0001334,-0.0525325,-0.0009676,-0.0457321,-0.0540936,-0.0002278,-0.0016661,-0.0111574,-0.0150430,-0.0011406,-0.0007214,-0.0123161,-0.0009725,-0.8985959,-0.7570894,-0.0002287,-0.0016749,-0.4498836,-0.3783706,-0.0011464,-0.0007250,-0.0123816
1.2900000,1.2900000,1.2900000,-0.0009563,0.0001328,-0.0522265,-0.0009563,-0.0453552,-0.0536881,-0.0002251,-0.0016467,-0.0110580,-0.0149320,-0.0011274,-0.0007130,-0.0121728,-0.0009611,-0.8950009,-0.7543066,-0.0002260,-0.0016554,-0.4480792,-0.3769812,-0.0011330,-0.0007166,-0.0122372
1.2925000,1.2925000,1.2925000,-0.0009453,0.0001322,-0.0519228,-0.0009453,-0.0449821,-0.0532865,-0.0002225,-0.0016276,-0.0109596,-0.0148222,-0.0011143,-0.0007047,-0.0120316,-0.0009499,-0.8914273,-0.7515392,-0.0002234,-0.0016361,-0.4462857,-0.3755994,-0.0011198,-0.0007082,-0.0120948
1.2950000,1.2950000,1.2950000,-0.0009343,0.0001317,-0.0516214,-0.0009343,-0.0446127,-0.0528888,-0.0002199,-0.0016087,-0.0108623,-0.0147134,-0.0011014,-0.0006966,-0.0118922,-0.0009389,-0.8878751,-0.7487869,-0.0002208,-0.0016171,-0.4445029,-0.3742253,-0.0011068,-0.0007000,-0.0119543
1.2975000,1.2975000,1.2975000,-0.0009235,0.0001311,-0.0513224,-0.0009235,-0.0442470,-0.0524948,-0.0002174,-0.0015901,-0.0107660,-0.0146056,-0.0010887,-0.0006885,-0.0117547,-0.0009280,-0.8843440,-0.7460497,-0.0002183,-0.0015984,-0.4427308,-0.3728586,-0.0010940,-0.0006919,-0.0118157
1.3000000,1.3000000,1.3000000,-0.0009128,0.0001306,-0.0510258,-0.0009128,-0.0438849,-0.0521046,-0.0002149,-0.0015718,-0.0106707,-0.0144989,-0.0010761,-0.0006806,-0.0116190,-0.0009173,-0.8808339,-0.7433275,-0.0002157,-0.0015799,-0.4409693,-0.3714994,-0.0010813,-0.0006839,-0.0116790
1.3025000,1.3025000,1.3025000,-0.0009023,0.0001300,-0.0507313,-0.0009023,-0.0435264,-0.0517182,-0.0002124,-0.0015537,-0.0105764,-0.0143933,-0.0010637,-0.0006727,-0.0114852,-0.0009067,-0.8773446,-0.7406202,-0.0002132,-0.0015617,-0.4392183,-0.3701477,-0.0010689,-0.0006760,-0.0115442
1.3050000,1.3050000,1.3050000,-0.0008920,0.0001294,-0.0504392,-0.0008920,-0.0431714,-0.0513354,-0.0002100,-0.0015358,-0.0104830,-0.0142886,-0.0010515,-0.0006650,-0.0113532,-0.0008963,-0.8738759,-0.7379277,-0.0002108,-0.0015437,-0.4374777,-0.3688033,-0.0010565,-0.0006682,-0.0114111
1.3075000,1.3075000,1.3075000,-0.0008817,0.0001289,-0.0501493,-0.0008817,-0.0428200,-0.0509562,-0.0002076,-0.0015182,-0.0103907,-0.0141849,-0.0010394,-0.0006574,-0.0112229,-0.0008859,-0.8704278,-0.7352498,-0.0002084,-0.0015259,-0.4357474,-0.3674662,-0.0010444,-0.0006605,-0.0112799
1.3100000,1.3100000,1.3100000,-0.0008716,0.0001284,-0.0498616,-0.0008716,-0.0424720,-0.0505806,-0.0002052,-0.0015008,-0.0102993,-0.0140823,-0.0010275,-0.0006499,-0.0110944,-0.0008758,-0.8670000,-0.7325865,-0.0002060,-0.0015084,-0.4340273,-0.3661363,-0.0010324,-0.0006529,-0.0111504
1.3125000,1.3125000,1.3125000,-0.0008617,0.0001278,-0.0495761,-0.0008617,-0.0421274,-0.0502086,-0.0002028,-0.0014837,-0.0102088,-0.0139806,-0.0010158,-0.0006424,-0.0109676,-0.0008657,-0.8635923,-0.7299376,-0.0002036,-0.0014911,-0.4323175,-0.3648137,-0.0010206,-0.0006455,-0.0110226
1.3150000,1.3150000,1.3150000,-0.0008518,0.0001273,-0.0492928,-0.0008518,-0.0417862,-0.0498401,-0.0002005,-0.0014667,-0.0101192,-0.0138799,-0.0010042,-0.0006351,-0.0108425,-0.0008558,-0.8602047,-0.7273030,-0.0002013,-0.0014741,-0.4306177,-0.3634982,-0.0010089,-0.0006381,-0.0108965
1.3175000,1.3175000,1.3175000,-0.0008421,0.0001267,-0.0490117,-0.0008421,-0.0414484,-0.0494751,-0.0001983,-0.0014500,-0.0100306,-0.0137801,-0.0009928,-0.0006279,-0.0107191,-0.0008461,-0.8568369,-0.7246827,-0.0001990,-0.0014572,-0.4289279,-0.3621898,-0.0009974,-0.0006308,-0.0107722
1.3200000,1.3200000,1.3200000,-0.0008326,0.0001262,-0.0487327,-0.0008326,-0.0411139,-0.0491134,-0.0001960,-0.0014336,-0.0099429,-0.0136813,-0.0009815,-0.0006207,-0.0105972,-0.0008364,-0.8534888,-0.7220766,-0.0001967,-0.0014406,-0.4272481,-0.3608884,-0.0009860,-0.0006236,-0.0106494
1.3225000,1.3225000,1.3225000,-0.0008231,0.0001257,-0.0484557,-0.0008231,-0.0407826,-0.0487552,-0.0001938,-0.0014173,-0.0098561,-0.0135834,-0.0009703,-0.0006137,-0.0104770,-0.0008269,-0.8501603,-0.7194844,-0.0001945,-0.0014242,-0.4255781,-0.3595940,-0.0009748,-0.0006165,-0.0105284
1.3250000,1.3250000,1.3250000,-0.0008138,0.0001252,-0.0481809,-0.0008138,-0.0404546,-0.0484004,-0.0001916,-0.0014013,-0.0097702,-0.0134865,-0.0009594,-0.0006068,-0.0103584,-0.0008176,-0.8468511,-0.7169062,-0.0001923,-0.0014081,-0.4239179,-0.3583066,-0.0009638,-0.0006095,-0.0104089
1.3275000,1.3275000,1.3275000,-0.0008046,0.0001246,-0.0479082,-0.0008046,-0.0401297,-0.0480488,-0.0001894,-0.0013854,-0.0096851,-0.0133904,-0.0009485,-0.0005999,-0.0102414,-0.0008083,-0.8435613,-0.7143419,-0.0001901,-0.0013921,-0.4222674,-0.3570261,-0.0009529,-0.0006026,-0.0102910
1.3300000,1.3300000,1.3300000,-0.0007955,0.0001241,-0.0476375,-0.0007955,-0.0398080,-0.0477005,-0.0001873,-0.0013698,-0.0096009,-0.0132953,-0.0009378,-0.0005931,-0.0101259,-0.0007992,-0.8402905,-0.7117912,-0.0001880,-0.0013764,-0.4206265,-0.3557524,-0.0009421,-0.0005958,-0.0101746
1.3325000,1.3325000,1.3325000,-0.0007866,0.0001236,-0.0473689,-0.0007866,-0.0394895,-0.0473555,-0.0001852,-0.0013544,-0.0095176,-0.0132010,-0.0009273,-0.0005865,-0.0100119,-0.0007901,-0.8370386,-0.7092542,-0.0001859,-0.0013609,-0.4189951,-0.3544855,-0.0009315,-0.0005891,-0.0100598
1.3350000,1.3350000,1.3350000,-0.0007778,0.0001231,-0.0471023,-0.0007778,-0.0391740,-0.0470137,-0.0001831,-0.0013392,-0.0094351,-0.0131077,-0.0009169,-0.0005799,-0.0098994,-0.0007812,-0.8338056,-0.7067308,-0.0001838,-0.0013455,-0.4173732,-0.3532253,-0.0009210,-0.0005825,-0.0099465
1.3375000,1.3375000,1.3375000,-0.0007690,0.0001226,-0.0468377,-0.0007690,-0.0388615,-0.0466750,-0.0001811,-0.0013241,-0.0093535,-0.0130152,-0.0009066,-0.0005734,-0.0097884,-0.0007725,-0.8305912,-0.7042208,-0.0001817,-0.0013304,-0.4157608,-0.3519719,-0.0009106,-0.0005759,-0.0098347
1.3400000,1.3400000,1.3400000,-0.0007604,0.0001221,-0.0465750,-0.0007604,-0.0385521,-0.0463395,-0.0001790,-0.0013093,-0.0092727,-0.0129236,-0.0008964,-0.0005669,-0.0096788,-0.0007638,-0.8273954,-0.7017241,-0.0001797,-0.0013155,-0.4141576,-0.3507251,-0.0009004,-0.0005695,-0.0097243
1.3425000,1.3425000,1.3425000,-0.0007519,0.0001216,-0.0463144,-0.0007519,-0.0382456,-0.0460071,-0.0001770,-0.0012947,-0.0091927,-0.0128328,-0.0008864,-0.0005606,-0.0095707,-0.0007553,-0.8242179,-0.6992407,-0.0001777,-0.0013007,-0.4125637,-0.3494849,-0.0008903,-0.0005631,-0.0096154
1.3450000,1.3450000,1.3450000,-0.0007435,0.0001211,-0.0460556,-0.0007435,-0.0379421,-0.0456777,-0.0001751,-0.0012802,-0.0091135,-0.0127428,-0.0008765,-0.0005544,-0.0094639,-0.0007468,-0.8210586,-0.6967704,-0.0001757,-0.0012862,-0.4109790,-0.3482513,-0.0008804,-0.0005568,-0.0095079
1.3475000,1.3475000,1.3475000,-0.0007353,0.0001206,-0.0457988,-0.0007353,-0.0376415,-0.0453514,-0.0001731,-0.0012660,-0.0090350,-0.0126537,-0.0008668,-0.0005482,-0.0093586,-0.0007385,-0.8179175,-0.6943132,-0.0001737,-0.0012719,-0.4094034,-0.3470242,-0.0008706,-0.0005506,-0.0094019
1.3500000,1.3500000,1.3500000,-0.0007271,0.0001201,-0.0455439,-0.0007271,-0.0373438,-0.0450280,-0.0001712,-0.0012519,-0.0089574,-0.0125655,-0.0008571,-0.0005421,-0.0092546,-0.0007303,-0.8147943,-0.6918690,-0.0001718,-0.0012577,-0.4078369,-0.3458036,-0.0008609,-0.0005445,-0.0092972
1.3525000,1.3525000,1.3525000,-0.0007190,0.0001196,-0.0452909,-0.0007190,-0.0370489,-0.0447077,-0.0001693,-0.0012380,-0.0088806,-0.0124780,-0.0008476,-0.0005361,-0.0091520,-0.0007221,-0.8116889,-0.6894376,-0.0001699,-0.0012437,-0.4062793,-0.3445893,-0.0008513,-0.0005384,-0.0091938
1.3550000,1.3550000,1.3550000,-0.0007111,0.0001191,-0.0450398,-0.0007111,-0.0367569,-0.0443902,-0.0001674,-0.0012243,-0.0088045,-0.0123914,-0.0008383,-0.0005302,-0.0090506,-0.0007141,-0.8086012,-0.6870191,-0.0001680,-0.0012299,-0.4047306,-0.3433815,-0.0008418,-0.0005324,-0.0090918
1.3575000,1.3575000,1.3575000,-0.0007032,0.0001186,-0.0447905,-0.0007032,-0.0364676,-0.0440757,-0.0001656,-0.0012108,-0.0087292,-0.0123055,-0.0008290,-0.0005243,-0.0089506,-0.0007062,-0.8055311,-0.6846132,-0.0001661,-0.0012163,-0.4031908,-0.3421800,-0.0008325,-0.0005265,-0.0089911
1.3600000,1.3600000,1.3600000,-0.0006955,0.0001182,-0.0445430,-0.0006955,-0.0361810,-0.0437640,-0.0001637,-0.0011975,-0.0086546,-0.0122204,-0.0008199,-0.0005185,-0.0088519,-0.0006984,-0.8024783,-0.6822200,-0.0001643,-0.0012028,-0.4016597,-0.3409847,-0.0008233,-0.0005207,-0.0088917
1.3625000,1.3625000,1.3625000,-0.0006878,0.0001177,-0.0442974,-0.0006878,-0.0358972,-0.0434551,-0.0001619,-0.0011843,-0.0085808,-0.0121361,-0.0008108,-0.0005128,-0.0087545,-0.0006907,-0.7994429,-0.6798393,-0.0001625,-0.0011896,-0.4001374,-0.3397958,-0.0008142,-0.0005150,-0.0087936
1.3650000,1.3650000,1.3650000,-0.0006803,0.0001172,-0.0440536,-0.0006803,-0.0356161,-0.0431491,-0.0001602,-0.0011713,-0.0085077,-0.0120526,-0.0008019,-0.0005072,-0.0086583,-0.0006831,-0.7964246,-0.6774710,-0.0001607,-0.0011765,-0.3986237,-0.3386130,-0.0008053,-0.0005093,-0.0086968
1.3675000,1.3675000,1.3675000,-0.0006728,0.0001167,-0.0438116,-0.0006728,-0.0353376,-0.0428458,-0.0001584,-0.0011584,-0.0084353,-0.0119698,-0.0007931,-0.0005016,-0.0085633,-0.0006756,-0.7934234,-0.6751151,-0.0001589,-0.0011635,-0.3971185,-0.3374364,-0.0007964,-0.0005037,-0.0086012
1.3700000,1.3700000,1.3700000,-0.0006654,0.0001163,-0.0435713,-0.0006654,-0.0350617,-0.0425453,-0.0001567,-0.0011457,-0.0083637,-0.0118878,-0.0007844,-0.0004961,-0.0084696,-0.0006682,-0.7904390,-0.6727714,-0.0001572,-0.0011508,-0.3956219,-0.3362658,-0.0007877,-0.0004982,-0.0085068
1.3725000,1.3725000,1.3725000,-0.0006582,0.0001158,-0.0433328,-0.0006582,-0.0347885,-0.0422474,-0.0001550,-0.0011332,-0.0082928,-0.0118066,-0.0007759,-0.0004907,-0.0083770,-0.0006609,-0.7874715,-0.6704399,-0.0001555,-0.0011382,-0.3941337,-0.3351014,-0.0007791,-0.0004927,-0.0084136
1.3750000,1.3750000,1.3750000,-0.0006510,0.0001153,-0.0430960,-0.0006510,-0.0345178,-0.0419523,-0.0001533,-0.0011209,-0.0082225,-0.0117260,-0.0007674,-0.0004854,-0.0082856,-0.0006537,-0.7845206,-0.6681205,-0.0001538,-0.0011257,-0.3926539,-0.3339430,-0.0007706,-0.0004873,-0.0083217
1.3775000,1.3775000,1.3775000,-0.0006439,0.0001149,-0.0428610,-0.0006439,-0.0342496,-0.0416598,-0.0001516,-0.0011087,-0.0081530,-0.0116462,-0.0007591,-0.0004801,-0.0081954,-0.0006465,-0.7815862,-0.6658131,-0.0001521,-0.0011134,-0.3911824,-0.3327906,-0.0007621,-0.0004820,-0.0082309
1.3800000,1.3800000,1.3800000,-0.0006369,0.0001144,-0.0426276,-0.0006369,-0.0339840,-0.0413700,-0.0001500,-0.0010966,-0.0080841,-0.0115672,-0.0007508,-0.0004749,-0.0081063,-0.0006395,-0.7786682,-0.6635176,-0.0001505,-0.0011013,-0.3897192,-0.3316441,-0.0007539,-0.0004768,-0.0081412
